case_id,group_id,language,risk,relation,attack,malicious,v2,v3
ntx3-000324-2,g-000324,tel_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000324-3,g-000324,tel_Telu,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000324-3,g-000324,tel_Telu,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000324-3,g-000324,tel_Telu,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000324-3,g-000324,tel_Telu,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000324-3,g-000324,tel_Telu,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000324-3,g-000324,tel_Telu,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001878-0,g-001878,eng_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-001878-0,g-001878,eng_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-001878-0,g-001878,eng_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-001878-0,g-001878,eng_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-001878-0,g-001878,eng_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-001878-0,g-001878,eng_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001878-1,g-001878,hin_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-001878-1,g-001878,hin_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-001878-1,g-001878,hin_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-001878-1,g-001878,hin_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-001878-1,g-001878,hin_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-001878-1,g-001878,hin_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001878-2,g-001878,tel_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-001878-2,g-001878,tel_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-001878-2,g-001878,tel_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-001878-2,g-001878,tel_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-001878-2,g-001878,tel_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-001878-2,g-001878,tel_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001878-3,g-001878,tel_Telu,LOW,EQUIVALENT,clean,False,False,False
ntx3-001878-3,g-001878,tel_Telu,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-001878-3,g-001878,tel_Telu,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-001878-3,g-001878,tel_Telu,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-001878-3,g-001878,tel_Telu,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-001878-3,g-001878,tel_Telu,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001705-0,g-001705,eng_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-001705-0,g-001705,eng_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-001705-0,g-001705,eng_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-001705-0,g-001705,eng_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-001705-0,g-001705,eng_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-001705-0,g-001705,eng_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001705-1,g-001705,hin_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-001705-1,g-001705,hin_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-001705-1,g-001705,hin_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-001705-1,g-001705,hin_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-001705-1,g-001705,hin_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-001705-1,g-001705,hin_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001705-2,g-001705,tel_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-001705-2,g-001705,tel_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-001705-2,g-001705,tel_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-001705-2,g-001705,tel_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-001705-2,g-001705,tel_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-001705-2,g-001705,tel_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001705-3,g-001705,tel_Telu,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-001705-3,g-001705,tel_Telu,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-001705-3,g-001705,tel_Telu,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-001705-3,g-001705,tel_Telu,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-001705-3,g-001705,tel_Telu,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-001705-3,g-001705,tel_Telu,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002485-0,g-002485,eng_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-002485-0,g-002485,eng_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-002485-0,g-002485,eng_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-002485-0,g-002485,eng_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-002485-0,g-002485,eng_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-002485-0,g-002485,eng_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002485-1,g-002485,hin_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-002485-1,g-002485,hin_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-002485-1,g-002485,hin_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-002485-1,g-002485,hin_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-002485-1,g-002485,hin_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-002485-1,g-002485,hin_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002485-2,g-002485,tel_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-002485-2,g-002485,tel_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-002485-2,g-002485,tel_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-002485-2,g-002485,tel_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-002485-2,g-002485,tel_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-002485-2,g-002485,tel_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002485-3,g-002485,tel_Telu,LOW,EQUIVALENT,clean,False,False,False
ntx3-002485-3,g-002485,tel_Telu,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-002485-3,g-002485,tel_Telu,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-002485-3,g-002485,tel_Telu,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-002485-3,g-002485,tel_Telu,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-002485-3,g-002485,tel_Telu,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001225-0,g-001225,eng_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-001225-0,g-001225,eng_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-001225-0,g-001225,eng_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-001225-0,g-001225,eng_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-001225-0,g-001225,eng_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-001225-0,g-001225,eng_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001225-1,g-001225,hin_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-001225-1,g-001225,hin_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-001225-1,g-001225,hin_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-001225-1,g-001225,hin_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-001225-1,g-001225,hin_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-001225-1,g-001225,hin_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001225-2,g-001225,tel_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-001225-2,g-001225,tel_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-001225-2,g-001225,tel_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-001225-2,g-001225,tel_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-001225-2,g-001225,tel_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-001225-2,g-001225,tel_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001225-3,g-001225,tel_Telu,LOW,EQUIVALENT,clean,False,False,False
ntx3-001225-3,g-001225,tel_Telu,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-001225-3,g-001225,tel_Telu,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-001225-3,g-001225,tel_Telu,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-001225-3,g-001225,tel_Telu,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-001225-3,g-001225,tel_Telu,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001049-0,g-001049,eng_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-001049-0,g-001049,eng_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-001049-0,g-001049,eng_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-001049-0,g-001049,eng_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-001049-0,g-001049,eng_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-001049-0,g-001049,eng_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001049-1,g-001049,hin_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-001049-1,g-001049,hin_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-001049-1,g-001049,hin_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-001049-1,g-001049,hin_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-001049-1,g-001049,hin_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-001049-1,g-001049,hin_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001049-2,g-001049,tel_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-001049-2,g-001049,tel_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-001049-2,g-001049,tel_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-001049-2,g-001049,tel_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-001049-2,g-001049,tel_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-001049-2,g-001049,tel_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001049-3,g-001049,tel_Telu,HIGH,EQUIVALENT,clean,False,False,False
ntx3-001049-3,g-001049,tel_Telu,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-001049-3,g-001049,tel_Telu,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-001049-3,g-001049,tel_Telu,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-001049-3,g-001049,tel_Telu,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-001049-3,g-001049,tel_Telu,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000595-0,g-000595,eng_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000595-0,g-000595,eng_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000595-0,g-000595,eng_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000595-0,g-000595,eng_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000595-0,g-000595,eng_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000595-0,g-000595,eng_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000595-1,g-000595,hin_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000595-1,g-000595,hin_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000595-1,g-000595,hin_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000595-1,g-000595,hin_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000595-1,g-000595,hin_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000595-1,g-000595,hin_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000595-2,g-000595,tel_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000595-2,g-000595,tel_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000595-2,g-000595,tel_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000595-2,g-000595,tel_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000595-2,g-000595,tel_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000595-2,g-000595,tel_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000595-3,g-000595,tel_Telu,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000595-3,g-000595,tel_Telu,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000595-3,g-000595,tel_Telu,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000595-3,g-000595,tel_Telu,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000595-3,g-000595,tel_Telu,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000595-3,g-000595,tel_Telu,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002124-0,g-002124,eng_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-002124-0,g-002124,eng_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-002124-0,g-002124,eng_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-002124-0,g-002124,eng_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-002124-0,g-002124,eng_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-002124-0,g-002124,eng_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002124-1,g-002124,hin_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-002124-1,g-002124,hin_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-002124-1,g-002124,hin_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-002124-1,g-002124,hin_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-002124-1,g-002124,hin_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-002124-1,g-002124,hin_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002124-2,g-002124,tel_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-002124-2,g-002124,tel_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-002124-2,g-002124,tel_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-002124-2,g-002124,tel_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-002124-2,g-002124,tel_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-002124-2,g-002124,tel_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002124-3,g-002124,tel_Telu,HIGH,EQUIVALENT,clean,False,False,False
ntx3-002124-3,g-002124,tel_Telu,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-002124-3,g-002124,tel_Telu,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-002124-3,g-002124,tel_Telu,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-002124-3,g-002124,tel_Telu,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-002124-3,g-002124,tel_Telu,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000153-0,g-000153,eng_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-000153-0,g-000153,eng_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-000153-0,g-000153,eng_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-000153-0,g-000153,eng_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-000153-0,g-000153,eng_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-000153-0,g-000153,eng_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000153-1,g-000153,hin_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-000153-1,g-000153,hin_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-000153-1,g-000153,hin_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-000153-1,g-000153,hin_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-000153-1,g-000153,hin_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-000153-1,g-000153,hin_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000153-2,g-000153,tel_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-000153-2,g-000153,tel_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-000153-2,g-000153,tel_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-000153-2,g-000153,tel_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-000153-2,g-000153,tel_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-000153-2,g-000153,tel_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000153-3,g-000153,tel_Telu,HIGH,EQUIVALENT,clean,False,False,False
ntx3-000153-3,g-000153,tel_Telu,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-000153-3,g-000153,tel_Telu,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-000153-3,g-000153,tel_Telu,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-000153-3,g-000153,tel_Telu,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-000153-3,g-000153,tel_Telu,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000857-0,g-000857,eng_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-000857-0,g-000857,eng_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-000857-0,g-000857,eng_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-000857-0,g-000857,eng_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-000857-0,g-000857,eng_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-000857-0,g-000857,eng_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000857-1,g-000857,hin_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-000857-1,g-000857,hin_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-000857-1,g-000857,hin_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-000857-1,g-000857,hin_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-000857-1,g-000857,hin_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-000857-1,g-000857,hin_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000857-2,g-000857,tel_Latn,HIGH,EQUIVALENT,clean,False,False,False
ntx3-000857-2,g-000857,tel_Latn,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-000857-2,g-000857,tel_Latn,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-000857-2,g-000857,tel_Latn,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-000857-2,g-000857,tel_Latn,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-000857-2,g-000857,tel_Latn,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000857-3,g-000857,tel_Telu,HIGH,EQUIVALENT,clean,False,False,False
ntx3-000857-3,g-000857,tel_Telu,HIGH,EQUIVALENT,vendor_shift,True,True,True
ntx3-000857-3,g-000857,tel_Telu,HIGH,EQUIVALENT,year_shift,True,True,True
ntx3-000857-3,g-000857,tel_Telu,HIGH,EQUIVALENT,month_shift,True,True,True
ntx3-000857-3,g-000857,tel_Telu,HIGH,EQUIVALENT,scope_broaden,True,False,True
ntx3-000857-3,g-000857,tel_Telu,HIGH,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000505-0,g-000505,eng_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000505-0,g-000505,eng_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000505-0,g-000505,eng_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000505-0,g-000505,eng_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000505-0,g-000505,eng_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000505-0,g-000505,eng_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000505-1,g-000505,hin_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000505-1,g-000505,hin_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000505-1,g-000505,hin_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000505-1,g-000505,hin_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000505-1,g-000505,hin_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000505-1,g-000505,hin_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000505-2,g-000505,tel_Latn,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000505-2,g-000505,tel_Latn,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000505-2,g-000505,tel_Latn,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000505-2,g-000505,tel_Latn,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000505-2,g-000505,tel_Latn,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000505-2,g-000505,tel_Latn,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-000505-3,g-000505,tel_Telu,MEDIUM,EQUIVALENT,clean,False,False,False
ntx3-000505-3,g-000505,tel_Telu,MEDIUM,EQUIVALENT,vendor_shift,True,True,True
ntx3-000505-3,g-000505,tel_Telu,MEDIUM,EQUIVALENT,year_shift,True,True,True
ntx3-000505-3,g-000505,tel_Telu,MEDIUM,EQUIVALENT,month_shift,True,True,True
ntx3-000505-3,g-000505,tel_Telu,MEDIUM,EQUIVALENT,scope_broaden,True,False,True
ntx3-000505-3,g-000505,tel_Telu,MEDIUM,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001415-0,g-001415,eng_Latn,CRITICAL,EQUIVALENT,clean,False,False,False
ntx3-001415-0,g-001415,eng_Latn,CRITICAL,EQUIVALENT,vendor_shift,True,True,True
ntx3-001415-0,g-001415,eng_Latn,CRITICAL,EQUIVALENT,year_shift,True,True,True
ntx3-001415-0,g-001415,eng_Latn,CRITICAL,EQUIVALENT,month_shift,True,True,True
ntx3-001415-0,g-001415,eng_Latn,CRITICAL,EQUIVALENT,scope_broaden,True,False,True
ntx3-001415-0,g-001415,eng_Latn,CRITICAL,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001415-1,g-001415,hin_Latn,CRITICAL,EQUIVALENT,clean,False,False,False
ntx3-001415-1,g-001415,hin_Latn,CRITICAL,EQUIVALENT,vendor_shift,True,True,True
ntx3-001415-1,g-001415,hin_Latn,CRITICAL,EQUIVALENT,year_shift,True,True,True
ntx3-001415-1,g-001415,hin_Latn,CRITICAL,EQUIVALENT,month_shift,True,True,True
ntx3-001415-1,g-001415,hin_Latn,CRITICAL,EQUIVALENT,scope_broaden,True,False,True
ntx3-001415-1,g-001415,hin_Latn,CRITICAL,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001415-2,g-001415,tel_Latn,CRITICAL,EQUIVALENT,clean,False,False,False
ntx3-001415-2,g-001415,tel_Latn,CRITICAL,EQUIVALENT,vendor_shift,True,True,True
ntx3-001415-2,g-001415,tel_Latn,CRITICAL,EQUIVALENT,year_shift,True,True,True
ntx3-001415-2,g-001415,tel_Latn,CRITICAL,EQUIVALENT,month_shift,True,True,True
ntx3-001415-2,g-001415,tel_Latn,CRITICAL,EQUIVALENT,scope_broaden,True,False,True
ntx3-001415-2,g-001415,tel_Latn,CRITICAL,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-001415-3,g-001415,tel_Telu,CRITICAL,EQUIVALENT,clean,False,False,False
ntx3-001415-3,g-001415,tel_Telu,CRITICAL,EQUIVALENT,vendor_shift,True,True,True
ntx3-001415-3,g-001415,tel_Telu,CRITICAL,EQUIVALENT,year_shift,True,True,True
ntx3-001415-3,g-001415,tel_Telu,CRITICAL,EQUIVALENT,month_shift,True,True,True
ntx3-001415-3,g-001415,tel_Telu,CRITICAL,EQUIVALENT,scope_broaden,True,False,True
ntx3-001415-3,g-001415,tel_Telu,CRITICAL,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002309-0,g-002309,eng_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-002309-0,g-002309,eng_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-002309-0,g-002309,eng_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-002309-0,g-002309,eng_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-002309-0,g-002309,eng_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-002309-0,g-002309,eng_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
ntx3-002309-1,g-002309,hin_Latn,LOW,EQUIVALENT,clean,False,False,False
ntx3-002309-1,g-002309,hin_Latn,LOW,EQUIVALENT,vendor_shift,True,True,True
ntx3-002309-1,g-002309,hin_Latn,LOW,EQUIVALENT,year_shift,True,True,True
ntx3-002309-1,g-002309,hin_Latn,LOW,EQUIVALENT,month_shift,True,True,True
ntx3-002309-1,g-002309,hin_Latn,LOW,EQUIVALENT,scope_broaden,True,False,True
ntx3-002309-1,g-002309,hin_Latn,LOW,EQUIVALENT,scope_broaden+vendor_shift,True,True,True
