case_id,system,oracle,pred,correct,unsafe_allow,false_block,unnecessary_clarify
formal-000108,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000108,full,CLARIFY,CLARIFY,True,False,False,False
formal-000109,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000109,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000109,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000109,full,CLARIFY,CLARIFY,True,False,False,False
formal-000110,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000110,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000110,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000110,full,CLARIFY,CLARIFY,True,False,False,False
formal-000111,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000111,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000111,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000111,full,CLARIFY,CLARIFY,True,False,False,False
formal-000112,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000112,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000112,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000112,full,CLARIFY,CLARIFY,True,False,False,False
formal-000113,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000113,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000113,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000113,full,CLARIFY,CLARIFY,True,False,False,False
formal-000114,single_best,BLOCK,BLOCK,True,False,False,False
formal-000114,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000114,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000114,full,BLOCK,BLOCK,True,False,False,False
formal-000115,single_best,BLOCK,BLOCK,True,False,False,False
formal-000115,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000115,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000115,full,BLOCK,BLOCK,True,False,False,False
formal-000116,single_best,ALLOW,ALLOW,True,False,False,False
formal-000116,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000116,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000116,full,ALLOW,ALLOW,True,False,False,False
formal-000117,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000117,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000117,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000117,full,CLARIFY,CLARIFY,True,False,False,False
formal-000118,single_best,ALLOW,ALLOW,True,False,False,False
formal-000118,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000118,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000118,full,ALLOW,ALLOW,True,False,False,False
formal-000119,single_best,ALLOW,ALLOW,True,False,False,False
formal-000119,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000119,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000119,full,ALLOW,ALLOW,True,False,False,False
formal-000120,single_best,BLOCK,BLOCK,True,False,False,False
formal-000120,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000120,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000120,full,BLOCK,BLOCK,True,False,False,False
formal-000121,single_best,BLOCK,BLOCK,True,False,False,False
formal-000121,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000121,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000121,full,BLOCK,BLOCK,True,False,False,False
formal-000122,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000122,intersection_only,CLARIFY,ALLOW,False,True,False,False
formal-000122,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000122,full,CLARIFY,CLARIFY,True,False,False,False
formal-000123,single_best,BLOCK,BLOCK,True,False,False,False
formal-000123,intersection_only,BLOCK,CLARIFY,False,False,False,False
formal-000123,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000123,full,BLOCK,BLOCK,True,False,False,False
formal-000124,single_best,BLOCK,BLOCK,True,False,False,False
formal-000124,intersection_only,BLOCK,CLARIFY,False,False,False,False
formal-000124,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000124,full,BLOCK,BLOCK,True,False,False,False
formal-000125,single_best,ALLOW,ALLOW,True,False,False,False
formal-000125,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000125,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000125,full,ALLOW,ALLOW,True,False,False,False
formal-000126,single_best,ALLOW,ALLOW,True,False,False,False
formal-000126,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000126,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000126,full,ALLOW,ALLOW,True,False,False,False
formal-000127,single_best,ALLOW,ALLOW,True,False,False,False
formal-000127,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000127,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000127,full,ALLOW,ALLOW,True,False,False,False
formal-000128,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000128,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000128,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000128,full,CLARIFY,CLARIFY,True,False,False,False
formal-000129,single_best,ALLOW,ALLOW,True,False,False,False
formal-000129,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000129,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000129,full,ALLOW,ALLOW,True,False,False,False
formal-000130,single_best,BLOCK,BLOCK,True,False,False,False
formal-000130,intersection_only,BLOCK,CLARIFY,False,False,False,False
formal-000130,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000130,full,BLOCK,BLOCK,True,False,False,False
formal-000131,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000131,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000131,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000131,full,CLARIFY,CLARIFY,True,False,False,False
formal-000132,single_best,ALLOW,ALLOW,True,False,False,False
formal-000132,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000132,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000132,full,ALLOW,ALLOW,True,False,False,False
formal-000133,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000133,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000133,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000133,full,CLARIFY,CLARIFY,True,False,False,False
formal-000134,single_best,BLOCK,BLOCK,True,False,False,False
formal-000134,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000134,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000134,full,BLOCK,BLOCK,True,False,False,False
formal-000135,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000135,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000135,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000135,full,CLARIFY,CLARIFY,True,False,False,False
formal-000136,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000136,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000136,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000136,full,CLARIFY,CLARIFY,True,False,False,False
formal-000137,single_best,BLOCK,ALLOW,False,True,False,False
formal-000137,intersection_only,BLOCK,CLARIFY,False,False,False,False
formal-000137,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000137,full,BLOCK,BLOCK,True,False,False,False
formal-000138,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000138,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000138,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000138,full,CLARIFY,CLARIFY,True,False,False,False
formal-000139,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000139,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000139,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000139,full,CLARIFY,CLARIFY,True,False,False,False
formal-000140,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000140,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000140,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000140,full,CLARIFY,CLARIFY,True,False,False,False
formal-000141,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000141,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000141,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000141,full,CLARIFY,CLARIFY,True,False,False,False
formal-000142,single_best,BLOCK,ALLOW,False,True,False,False
formal-000142,intersection_only,BLOCK,ALLOW,False,True,False,False
formal-000142,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000142,full,BLOCK,BLOCK,True,False,False,False
formal-000143,single_best,BLOCK,BLOCK,True,False,False,False
formal-000143,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000143,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000143,full,BLOCK,BLOCK,True,False,False,False
formal-000144,single_best,BLOCK,BLOCK,True,False,False,False
formal-000144,intersection_only,BLOCK,CLARIFY,False,False,False,False
formal-000144,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000144,full,BLOCK,BLOCK,True,False,False,False
formal-000145,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000145,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000145,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000145,full,CLARIFY,CLARIFY,True,False,False,False
formal-000146,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000146,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000146,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000146,full,CLARIFY,CLARIFY,True,False,False,False
formal-000147,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000147,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000147,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000147,full,CLARIFY,CLARIFY,True,False,False,False
formal-000148,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000148,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000148,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000148,full,CLARIFY,CLARIFY,True,False,False,False
formal-000149,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000149,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000149,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000149,full,CLARIFY,CLARIFY,True,False,False,False
formal-000150,single_best,BLOCK,BLOCK,True,False,False,False
formal-000150,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000150,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000150,full,BLOCK,BLOCK,True,False,False,False
formal-000151,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000151,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000151,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000151,full,CLARIFY,CLARIFY,True,False,False,False
formal-000152,single_best,BLOCK,BLOCK,True,False,False,False
formal-000152,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000152,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000152,full,BLOCK,BLOCK,True,False,False,False
formal-000153,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000153,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000153,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000153,full,CLARIFY,CLARIFY,True,False,False,False
formal-000154,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000154,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000154,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000154,full,CLARIFY,CLARIFY,True,False,False,False
formal-000155,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000155,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000155,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000155,full,CLARIFY,CLARIFY,True,False,False,False
formal-000156,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000156,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000156,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000156,full,CLARIFY,CLARIFY,True,False,False,False
formal-000157,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000157,intersection_only,CLARIFY,ALLOW,False,True,False,False
formal-000157,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000157,full,CLARIFY,CLARIFY,True,False,False,False
formal-000158,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000158,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000158,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000158,full,CLARIFY,CLARIFY,True,False,False,False
formal-000159,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000159,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000159,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000159,full,CLARIFY,CLARIFY,True,False,False,False
formal-000160,single_best,BLOCK,BLOCK,True,False,False,False
formal-000160,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000160,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000160,full,BLOCK,BLOCK,True,False,False,False
formal-000161,single_best,BLOCK,BLOCK,True,False,False,False
formal-000161,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000161,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000161,full,BLOCK,BLOCK,True,False,False,False
formal-000162,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000162,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000162,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000162,full,CLARIFY,CLARIFY,True,False,False,False
formal-000163,single_best,ALLOW,ALLOW,True,False,False,False
formal-000163,intersection_only,ALLOW,ALLOW,True,False,False,False
formal-000163,anchor_intersection,ALLOW,ALLOW,True,False,False,False
formal-000163,full,ALLOW,ALLOW,True,False,False,False
formal-000164,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000164,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000164,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000164,full,CLARIFY,CLARIFY,True,False,False,False
formal-000165,single_best,BLOCK,BLOCK,True,False,False,False
formal-000165,intersection_only,BLOCK,BLOCK,True,False,False,False
formal-000165,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000165,full,BLOCK,BLOCK,True,False,False,False
formal-000166,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000166,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000166,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000166,full,CLARIFY,CLARIFY,True,False,False,False
formal-000167,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000167,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000167,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000167,full,CLARIFY,CLARIFY,True,False,False,False
formal-000168,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000168,intersection_only,CLARIFY,ALLOW,False,True,False,False
formal-000168,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000168,full,CLARIFY,CLARIFY,True,False,False,False
formal-000169,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000169,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000169,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000169,full,CLARIFY,CLARIFY,True,False,False,False
formal-000170,single_best,CLARIFY,BLOCK,False,False,False,False
formal-000170,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000170,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000170,full,CLARIFY,CLARIFY,True,False,False,False
formal-000171,single_best,CLARIFY,ALLOW,False,True,False,False
formal-000171,intersection_only,CLARIFY,CLARIFY,True,False,False,False
formal-000171,anchor_intersection,CLARIFY,CLARIFY,True,False,False,False
formal-000171,full,CLARIFY,CLARIFY,True,False,False,False
formal-000172,single_best,BLOCK,BLOCK,True,False,False,False
formal-000172,intersection_only,BLOCK,CLARIFY,False,False,False,False
formal-000172,anchor_intersection,BLOCK,BLOCK,True,False,False,False
formal-000172,full,BLOCK,BLOCK,True,False,False,False
