case_id,proposal,anchor_violation,policy_permits,effect_equivalent,model_requests_clarify,effect_sets
formal-000219,13,False,False,False,False,"[[4, 7, 13, 16], [4, 13, 15, 20, 21], [1], [8, 18]]"
formal-000220,19,False,True,False,False,"[[5, 9, 10, 13, 21, 22], [5, 10, 17, 22], [1, 4, 5, 6, 10, 15, 22]]"
formal-000221,0,False,True,False,False,"[[0, 2, 3, 4, 6, 9, 13, 19], [1, 3, 4, 13, 15, 17, 19], [1, 3, 4], [3, 4, 5]]"
formal-000222,2,False,True,False,False,"[[6, 7], [6, 7], [6, 7, 11, 12], [2, 6, 7, 23]]"
formal-000223,7,False,True,False,False,"[[0, 7, 10, 19], [7, 11, 12, 13, 14], [14]]"
formal-000224,12,False,False,False,False,"[[2, 12, 23], [2, 5, 11, 12, 22, 23], [2, 3, 5, 12, 23], [2, 6, 10, 12, 16, 17, 22, 23]]"
formal-000225,11,False,True,False,False,"[[3, 10, 11, 18], [11]]"
formal-000226,17,False,False,False,False,"[[7, 9, 12], [7, 9, 12, 15, 18, 21], [7, 8, 9, 11, 12, 16, 17, 22], [4, 7, 9, 11, 12, 18]]"
formal-000227,17,False,True,False,False,"[[], [17]]"
formal-000228,15,False,True,False,False,"[[0, 5, 9, 15, 18, 21], [0, 4, 8, 9, 11, 12, 15, 20, 22], [0, 2, 4, 9, 11, 15, 17, 21]]"
formal-000229,1,False,True,False,False,"[[2, 4, 9, 11, 15, 16, 23], [2, 4, 16], [1, 2, 4, 16, 17]]"
formal-000230,8,False,False,False,False,"[[4], [5, 8, 10, 15, 17, 19], []]"
formal-000231,5,False,True,False,False,"[[0, 5, 14, 16, 23], [0, 5, 21], [5, 9, 21]]"
formal-000232,18,False,True,False,False,"[[], [2, 8, 18, 21, 22]]"
formal-000233,13,True,True,False,False,"[[1, 8, 9, 11, 12, 13, 14, 16, 17], [2, 6, 8, 10, 13, 14, 16, 17, 19], [8, 13, 17], [8, 12, 13, 17]]"
formal-000234,15,False,True,False,False,"[[0, 4, 5, 14, 15, 16, 19, 22], [1, 5, 15, 16, 18, 23], [15, 16, 20]]"
formal-000235,19,False,True,False,True,"[[5, 7, 8, 10, 11, 17, 18, 19], [0, 8, 10, 16, 20]]"
formal-000236,8,False,True,False,False,"[[0, 8, 17, 19], [0, 1, 3, 8, 14, 17, 20, 22]]"
formal-000237,22,True,True,False,False,"[[1, 14, 19], [1, 8, 11, 14, 18, 22], [1, 14]]"
formal-000238,20,False,False,False,False,"[[8, 20, 22], [1, 8, 10, 16, 17, 20, 22], [0, 4, 6, 8, 20]]"
formal-000239,1,True,False,False,True,"[[7, 8, 12], [1, 3, 7, 11, 12, 22]]"
formal-000240,23,False,True,False,True,"[[0, 18], [9, 18], [4, 10, 13, 18, 21, 22, 23], [3, 6, 7, 10, 15, 16, 18]]"
formal-000241,10,False,True,False,False,"[[6], [1, 3, 6, 7, 10, 23], [6], [6]]"
formal-000242,9,False,True,False,False,"[[7], [3, 5, 7, 8, 9, 11, 15], [2, 6, 7, 10, 18], [5, 7, 21]]"
formal-000243,17,False,True,False,False,"[[1, 5, 17], [1, 3, 7, 16]]"
formal-000244,9,True,True,False,False,"[[9, 13], [7, 9, 10, 13, 14, 20]]"
formal-000245,21,False,True,False,False,"[[14, 18], [0, 6], [10, 23], [6, 11, 18, 19, 21]]"
formal-000246,10,False,True,False,True,"[[5, 7, 10, 16, 17, 19], [10, 15, 17, 23], [5, 10, 17]]"
formal-000247,5,True,True,False,False,"[[2, 5, 6, 8, 12, 14, 17], [1, 2, 5, 9, 11, 12, 16, 21, 23], [2, 5, 12], [2, 5, 12]]"
formal-000248,7,False,True,False,False,"[[2, 3], [0, 2, 3, 5, 8, 11, 13, 14], [2, 3, 7, 10, 13, 17, 23], [2, 3, 8, 11]]"
formal-000249,9,False,False,False,False,"[[2, 6, 12, 15, 19, 21], [0, 2, 7, 9]]"
formal-000250,21,False,True,False,False,"[[5], [4, 6, 8, 10, 20, 21], [6, 15, 18, 21]]"
formal-000251,5,False,True,False,False,"[[0, 4, 6, 12, 16, 18], [1, 6, 10, 15, 17, 18, 21]]"
formal-000252,14,False,True,False,False,"[[8, 9, 16, 17, 18, 20], [9, 22], [9, 13, 14, 16, 18, 22], [0, 9, 17, 18, 22]]"
formal-000253,23,True,True,False,True,"[[], [2, 10, 13, 19], [23], []]"
formal-000254,5,False,True,False,False,"[[13, 14, 15, 17, 18, 20, 22], [2, 8, 13, 20], [2, 4, 7, 11, 13, 19, 20]]"
formal-000255,17,False,True,False,False,"[[0, 3, 10, 11, 12, 14, 15, 16, 17], [0, 5, 10, 15], [0, 10, 15, 23], [0, 1, 4, 8, 9, 10, 12, 15, 23]]"
formal-000256,16,False,True,False,False,"[[6, 9, 11, 20, 21], [3, 16], [3]]"
formal-000257,3,False,True,False,False,"[[21, 22], [3, 8, 9, 15, 20, 21, 22], [2, 4, 17, 19, 20, 21, 22], [0, 1, 6, 14, 21, 22, 23]]"
formal-000258,2,False,True,False,False,"[[0, 4, 7, 9, 17, 19], [4, 7, 9, 16, 18, 20], [0, 4, 6, 9, 20], [4, 5, 9, 11, 14, 16, 18]]"
formal-000259,17,False,True,False,False,"[[1, 2, 3, 6, 13, 14, 15, 17, 23], [1, 2, 6, 12, 13, 14, 18], [1, 2, 6, 13, 14, 19], [1, 2, 5, 13, 20]]"
formal-000260,9,False,True,False,True,"[[0, 2, 8, 10, 11, 12, 19, 21, 22], [1, 6, 10, 11, 16, 17, 19, 22], [3, 6, 8, 9, 11, 17, 19, 21, 22]]"
formal-000261,4,False,True,False,False,"[[17, 21, 22], [4, 10, 12, 17, 21, 22]]"
formal-000262,1,False,True,False,False,"[[3, 4, 6, 10], [16, 19, 21], [1, 7, 10, 23]]"
formal-000263,7,False,True,False,False,"[[1, 2, 7, 9, 12, 17], [6, 7, 13, 14, 17, 20, 22], [17], [1, 8, 17, 21]]"
formal-000264,20,False,True,False,False,"[[0, 1, 2, 9, 14, 17], [2, 3, 8]]"
formal-000265,19,False,False,False,False,"[[3, 4, 6, 8, 10, 14, 22], [0, 1, 4, 6, 8, 14, 19]]"
formal-000266,6,False,True,False,False,"[[4, 7, 9, 17, 21, 23], [1, 3, 4, 5, 9, 13, 21]]"
formal-000267,10,False,True,False,False,"[[4, 11], [0, 3, 4, 8, 10, 12], [0, 13]]"
formal-000268,5,False,True,False,False,"[[0, 6, 7, 11, 13, 21], [2, 5, 7, 9, 11, 12, 13], [7, 8, 11, 13, 22], [7, 11, 13]]"
formal-000269,15,False,True,False,True,"[[2, 6, 7, 15, 16, 17, 20], [5, 7, 13, 15, 17, 18], [7, 17, 19, 21, 23], [0, 7, 17]]"
formal-000270,16,False,True,False,False,"[[6, 16, 18], [1, 3, 6, 7, 13, 18, 19, 20], [6, 18]]"
formal-000271,13,True,True,False,False,"[[4, 18, 21], [9, 17, 18, 20, 23], [3, 6, 8, 13, 21]]"
formal-000272,11,True,True,False,False,"[[3, 6, 11, 19, 20, 23], [1, 3, 8, 9, 11, 23]]"
formal-000273,9,False,True,False,False,"[[4, 5, 11, 16, 18, 23], [10], [2, 7, 15, 20]]"
formal-000274,15,True,True,False,False,"[[2, 4, 8, 12, 17, 20], [8, 9, 11, 14, 17, 19, 20], [1, 6, 8, 11, 12, 14, 15, 17, 20]]"
formal-000275,18,False,True,False,True,"[[10, 15, 16, 22], [1, 5, 10, 16, 18, 19], [2, 5, 10, 16], [10, 16, 19]]"
formal-000276,1,False,True,False,True,"[[1, 3, 13, 16, 18, 19, 20], [0, 1, 9, 13, 20, 22], [0, 1, 5, 11, 12, 20, 21, 23]]"
formal-000277,2,True,True,False,False,"[[2, 14, 20, 23], [13, 14, 15, 20, 23], [1, 6, 12, 14, 17, 20, 23]]"
formal-000278,12,False,True,False,False,"[[4, 9, 13, 22], [4, 9, 11, 12, 19], [4, 8]]"
formal-000279,1,False,True,False,False,"[[1], [5, 7, 9, 12, 15, 20], [0, 4, 5, 7, 8]]"
formal-000280,16,False,True,False,False,"[[4, 5, 9, 10], [1, 5, 9, 10, 13, 16], [5, 9, 10]]"
formal-000281,20,False,True,False,False,"[[10, 18, 20, 21, 22], [1, 10, 20], [10, 20]]"
formal-000282,18,False,True,False,False,"[[9, 23], [1, 9, 21, 22, 23], [2, 8, 9, 11, 12, 15, 18, 23]]"
formal-000283,15,False,True,False,False,"[[], [], [], [15]]"
formal-000284,19,False,False,False,False,"[[0, 3, 7, 8, 10, 14, 19], [10, 18, 19, 20, 21]]"
formal-000285,16,False,True,False,False,"[[1, 7, 8, 14, 16, 18, 23], [0, 7, 10, 11, 14, 16, 18], [4, 12, 16, 18]]"
formal-000286,10,False,True,False,False,"[[1, 3, 5, 7, 9], [5, 7], [5, 7, 8, 13, 16, 23], [5, 7, 19]]"
formal-000287,18,False,True,False,False,"[[2, 7, 12, 15, 16, 18, 21, 22], [4, 7, 8, 11, 12, 15, 22]]"
formal-000288,5,False,True,False,False,"[[1, 3, 8, 11, 18, 19, 20, 21], [3, 13, 16, 18, 20, 21], [2, 3, 7, 11, 18, 20, 21], [10, 13, 15, 16, 18, 20, 21]]"
formal-000289,6,False,True,False,False,"[[1, 6, 9, 19, 22], [2, 7, 9, 14, 22]]"
formal-000290,18,False,True,False,False,"[[2, 7, 9, 10, 11], [2, 9, 11, 15, 16], [9, 11, 18], [9, 11]]"
formal-000291,1,False,True,False,False,"[[0, 1, 5, 6, 7, 10], [6, 7], [6, 7, 15, 18, 19], [0, 6, 7, 8, 9, 12, 14, 17]]"
formal-000292,11,False,True,False,False,"[[11, 12], [4, 9, 10, 11, 12, 13, 20]]"
formal-000293,13,False,True,False,False,"[[0, 6, 13, 14, 16, 18, 23], [14, 18], [2, 12, 14, 16, 18], [0, 7, 11, 14, 16, 18, 23]]"
formal-000294,9,True,True,False,False,"[[23], [1, 11, 14, 18, 20, 23], [0, 3, 5, 19, 20, 23], [6, 9, 12, 17, 23]]"
formal-000295,3,False,True,False,False,"[[0, 3, 7, 8], [3, 5, 7, 12], [3, 7], [3, 5, 7, 11, 12, 13, 18, 19]]"
formal-000296,1,True,True,False,True,"[[0, 1, 4, 22], [22], [22], [6, 22]]"
formal-000297,18,False,True,False,False,"[[17], [], [1, 8], [2, 3, 15, 18, 21, 22]]"
formal-000298,23,False,True,False,False,"[[5, 7, 12], [5, 11, 18, 23]]"
formal-000299,21,False,True,False,False,"[[6, 8, 9, 18], [0, 2, 6, 8, 13], [6, 8, 15]]"
formal-000300,23,False,True,False,False,"[[3, 4, 8, 13, 14, 17, 20, 23], [3, 8, 10, 12, 18, 20, 22]]"
formal-000301,11,False,True,False,False,"[[3, 5, 17, 21, 22, 23], [4, 6, 7, 10]]"
formal-000302,16,False,True,False,False,"[[1, 8], [1, 8], [0, 1, 8, 11, 13], [1, 6, 8, 11, 13, 23]]"
formal-000303,8,False,False,False,False,"[[3, 15, 21, 22], [8, 10, 15, 21, 22], [1, 15, 19, 20, 21, 22, 23]]"
formal-000304,3,False,True,False,True,"[[], [10, 19], [9, 14, 17, 18, 19]]"
formal-000305,16,False,True,False,False,"[[0, 5, 7, 10, 13, 17, 22, 23], [0, 1, 18, 22], [0, 6, 14, 15, 16, 22], [0, 12, 14, 18, 22]]"
formal-000306,21,False,True,False,False,"[[2, 4, 6, 22], [4, 6, 15, 16, 21, 22], [4, 6, 22]]"
formal-000307,10,False,True,False,True,"[[0, 4, 10, 17, 18, 22, 23], [1, 4, 5, 17, 18, 22]]"
formal-000308,13,False,True,False,False,"[[0, 2, 8, 14, 18, 20, 22], [0, 2, 6, 8, 11, 14, 23], [0, 14], [0, 3, 4, 6, 8, 14, 21, 22]]"
formal-000309,13,True,True,False,False,"[[0, 5, 12, 16, 17, 20, 21], [0, 1, 2, 6, 7, 9, 12, 16, 20]]"
formal-000310,19,False,True,False,False,"[[], [], [19, 20, 21, 22], []]"
formal-000311,8,False,True,False,False,"[[3, 22], [22], [4, 8, 22]]"
formal-000312,21,False,True,False,False,"[[0, 3, 6, 20], [0, 1, 2, 7, 14, 23]]"
formal-000313,5,False,True,False,False,"[[8], [2, 3, 10, 12, 13], [5, 14, 18], [4, 10, 11, 17, 20]]"
formal-000314,22,False,True,False,False,"[[7], [0, 3, 7, 9, 12, 16, 23], [0, 3, 6, 7, 9, 17, 22], [7, 19]]"
formal-000315,3,False,True,False,False,"[[1, 2, 3, 19, 23], [5, 7, 22], [7, 11], [2, 6, 7, 8, 9, 15]]"
formal-000316,8,False,True,False,False,"[[6, 9, 10, 15, 16, 21], [9], [2, 7, 8, 9, 12, 13, 23], [9, 16, 19, 20, 21]]"
formal-000317,19,False,True,False,False,"[[10, 17, 19, 23], [17, 19, 23]]"
formal-000318,19,False,True,False,False,"[[4, 16, 22], [4, 16, 22], [4, 6, 8, 16, 22], [4, 16, 22]]"
formal-000319,12,False,True,False,False,"[[2, 3, 6, 9, 12, 16, 17], [3, 7, 8, 9, 10, 12, 17, 21]]"
formal-000320,12,False,False,False,False,"[[], [], [15, 16]]"
formal-000321,7,False,True,False,False,"[[8, 12, 13, 18], [4, 6, 7, 8, 10, 12, 13, 20, 21], [8, 12, 13]]"
formal-000322,1,True,True,False,False,"[[0, 22], [0, 1, 2, 5, 12, 18, 22, 23]]"
formal-000323,16,False,True,False,False,"[[6, 7, 16, 17, 22, 23], [0, 1, 16, 17, 20, 23], [11, 16, 17, 23], [16, 17, 23]]"
formal-000324,21,False,True,False,False,"[[3, 7, 10], [2, 3], [9, 23], [2, 5, 11, 19, 20, 23]]"
formal-000325,11,False,True,False,True,"[[11, 23], []]"
formal-000326,3,False,True,False,False,"[[3, 6, 8, 9, 17, 18, 19, 23], [18, 19, 23], [4, 9, 12, 17, 18, 19, 23], [11, 18, 19, 23]]"
formal-000327,8,True,True,False,False,"[[5, 7, 20], [0, 3, 7, 8, 18, 20, 21, 22]]"
formal-000328,1,False,True,False,False,"[[2, 3, 4, 17, 18, 23], [1, 12, 23]]"
formal-000329,9,True,True,False,False,"[[0, 2, 5, 10], [0, 5, 6, 7, 9, 10, 14, 17, 21]]"
formal-000330,23,False,True,False,False,"[[14, 15, 20, 21], [8, 9, 15, 21], [2, 9, 12, 14, 15, 18, 21, 23], [15, 21]]"
formal-000331,9,False,True,False,False,"[[0, 2, 3, 7, 9, 12, 14, 23], [2, 3, 7, 9, 10, 11]]"
formal-000332,7,False,True,False,False,"[[4, 7, 8, 9, 14, 18], [7, 8, 11, 12, 13, 20], [0, 7, 8, 21]]"
formal-000333,20,False,True,False,False,"[[7, 9, 16], [6, 7, 10, 11, 12, 16, 20], [7, 16], [0, 7, 16, 23]]"
formal-000334,6,False,True,False,True,"[[0, 6, 11, 13, 16, 21], [2, 8, 9, 12, 13, 16, 18, 22]]"
formal-000335,3,False,True,False,False,"[[1, 6], [3, 7, 13, 18, 19]]"
formal-000336,17,True,True,False,False,"[[7, 15, 17, 19], [15, 18], [6, 15]]"
formal-000337,4,False,False,False,False,"[[4, 5, 9, 10, 14, 17], [2, 4, 10, 23], [10]]"
formal-000338,6,False,True,False,False,"[[5, 6, 13, 15, 16, 17, 18, 21], [2, 6, 8, 13, 17, 18, 21, 22], [0, 3, 9, 13, 19, 21]]"
formal-000339,2,False,True,False,True,"[[1, 4, 5, 10, 14, 18, 20], [10], [1, 10]]"
formal-000340,15,False,True,False,False,"[[5, 7, 15], [7, 12], [0, 5, 7, 9, 16, 22]]"
formal-000341,6,False,True,False,True,"[[], [3, 7, 8, 9, 10], [1, 6, 7, 8, 10]]"
formal-000342,17,False,True,False,False,"[[5, 21], [5, 11, 17, 21]]"
formal-000343,9,False,True,False,False,"[[3, 4, 15, 17, 22, 23], [5, 9, 19, 20, 23], [3, 6, 8, 13, 14, 15]]"
formal-000344,2,False,True,False,True,"[[5, 6, 7, 14, 18, 20], [2, 4, 5, 6, 14, 18, 23], [8, 13, 14, 16, 18, 23]]"
formal-000345,3,False,True,False,False,"[[14], [5, 7, 11], [0, 3], [7, 15, 19, 20, 22]]"
formal-000346,2,True,True,False,False,"[[1, 3, 8, 9, 10, 18, 21, 22], [1, 2, 8, 9, 10, 15, 18, 21], [1, 2, 18]]"
formal-000347,0,False,True,False,False,"[[0, 7, 9, 12, 15, 17, 20, 21, 22], [0, 9, 12, 17, 20]]"
formal-000348,14,False,True,False,False,"[[5, 7, 9, 11, 12, 18, 19, 21, 23], [0, 1, 4, 5, 12, 18, 21], [9, 10, 12, 16, 18, 20, 21], [12, 18, 21]]"
formal-000349,19,False,True,False,True,"[[9, 19, 22], [7, 10, 12, 14, 16, 19, 22], [1, 3, 19, 22], [3, 11, 13, 14, 19, 21, 22]]"
formal-000350,14,False,True,False,False,"[[9, 11, 14, 21], [14], [0, 1, 12, 14]]"
formal-000351,18,True,True,False,False,"[[1, 6, 17, 18, 19], [0, 4, 13, 17, 18], [3, 8, 14, 18], [5, 6, 7, 9, 13, 16, 18]]"
formal-000352,17,False,False,False,True,"[[1, 3, 9, 11, 17, 18, 19, 23], [8, 9, 11, 18], [9, 11, 18]]"
formal-000353,13,False,True,False,False,"[[5, 8, 12, 13], [0, 4, 6, 14, 19, 20]]"
formal-000354,0,True,True,False,True,"[[0], [0, 17]]"
formal-000355,6,False,True,False,False,"[[0, 2, 4, 5, 6, 14, 17, 21], [0, 5, 6, 7, 9, 13, 14, 17, 22], [0, 5, 14, 19]]"
formal-000356,10,False,True,False,True,"[[6, 13, 22], [6, 10, 13, 19, 22], [6, 8, 10, 13, 20, 22], [6, 13, 14, 19, 22]]"
formal-000357,5,False,True,False,False,"[[2], [2, 3, 22]]"
formal-000358,12,False,True,False,False,"[[5, 6, 11, 12], [15, 17, 20, 23], [], [11]]"
formal-000359,21,False,True,False,False,"[[0, 9, 15], [0, 2, 4, 15, 19], [0, 10, 14]]"
formal-000360,9,False,True,False,False,"[[2, 6, 15], [3, 6, 13, 15, 20, 23], [3, 4, 6, 7, 15], [1, 6, 10, 11, 14, 15, 17, 19]]"
formal-000361,22,False,True,False,False,"[[1, 4, 19, 22], [11, 16, 17], [5, 23], [8, 11, 14, 23]]"
formal-000362,13,False,True,False,False,"[[1, 7, 8, 10, 14, 16, 18, 19, 22], [4, 7, 8, 9, 17, 18, 19]]"
formal-000363,2,False,True,False,False,"[[16, 21, 22], [3, 12, 18, 20, 22], [2, 5, 6, 10, 15]]"
formal-000364,1,False,True,False,False,"[[0, 4, 5, 6, 11, 16, 17, 21], [0, 16], [0, 3, 8, 13, 16, 18, 20, 23], [0, 16, 19]]"
formal-000365,3,False,True,False,False,"[[6, 7, 19, 23], [1, 2, 5, 6, 7, 10, 15, 19, 23], [2, 3, 6, 7, 10, 15, 23], [6, 7, 20, 23]]"
formal-000366,8,False,True,False,False,"[[7], [7, 11, 14, 16, 17, 18, 21], [7, 23], [1, 5, 7, 8, 11, 18, 23]]"
formal-000367,7,False,False,False,False,"[[0, 3, 5, 7, 13, 17, 20], [0, 1, 3, 7, 12, 17, 18, 23], [0, 1, 3, 6, 12, 16]]"
formal-000368,20,False,True,False,True,"[[8, 14, 19, 23], [8, 19, 23], [7, 8, 9, 11, 19, 21, 23], [4, 7, 8, 13, 14, 15, 19, 23]]"
formal-000369,22,True,True,False,False,"[[8, 14, 15, 20, 22], [9, 15, 18], [15], [8, 15]]"
formal-000370,15,True,True,False,False,"[[8, 10, 13, 15], [3, 13, 19, 20], [11, 13], [13]]"
formal-000371,22,False,False,False,False,"[[2, 4, 8, 11, 15, 19], [2, 11, 15, 19, 22], [2, 11, 14, 19], [2, 11, 13, 19]]"
formal-000372,1,False,True,False,False,"[[9, 11, 21], [1, 7, 9, 11, 13], []]"
formal-000373,18,False,True,False,False,"[[3, 5, 6, 15, 17, 18, 23], [0, 1, 3, 6, 8, 15, 22, 23], [6, 15, 21, 23], [3, 4, 6, 7, 9, 15, 16, 18, 23]]"
formal-000374,6,False,True,False,False,"[[21], [5, 15, 21]]"
formal-000375,1,False,True,False,False,"[[2, 4, 5, 13, 18], [1, 5, 13, 19, 21]]"
formal-000376,9,False,True,False,False,"[[0, 1, 8, 22], [8, 10], [8], [2, 8, 9, 15, 18]]"
formal-000377,7,False,True,False,False,"[[1, 7, 12, 15, 22], [7, 8, 9, 10, 14, 15, 18], [0, 7, 11, 18], [7, 16, 22]]"
formal-000378,18,False,True,False,True,"[[2, 5, 7, 8, 10, 14, 19], [2, 7, 19, 23], [2, 6, 7, 9, 19, 22], [2, 4, 7, 12, 18, 19]]"
formal-000379,11,False,True,False,False,"[[14, 15], [0, 1, 10, 12, 14, 15, 16, 19]]"
formal-000380,23,False,True,False,False,"[[], [21, 23]]"
formal-000381,12,False,True,False,False,"[[2, 4, 5, 6, 7, 12, 19], [2, 5], [2, 5, 6, 13]]"
formal-000382,9,False,True,False,True,"[[7, 9, 10, 12], [10, 15, 21]]"
formal-000383,21,True,True,False,False,"[[10, 11, 14, 17], [3, 10, 11, 14, 15, 21], [1, 10, 11, 14, 15, 16]]"
formal-000384,20,True,True,False,True,"[[13, 14, 20, 23], [13, 20], [13, 20]]"
formal-000385,21,True,True,False,False,"[[10, 11, 17, 21], [3, 10, 11, 17, 21, 23], [0, 7, 8, 11, 12, 15, 17, 19, 21]]"
formal-000386,11,False,True,False,False,"[[11, 17], [10, 17]]"
formal-000387,20,False,True,False,False,"[[3, 17, 19, 20, 22], [3, 13, 17], [3, 8]]"
formal-000388,23,False,True,False,False,"[[0, 3, 5, 8, 9, 12, 15, 17, 22], [0, 3, 7, 11, 15, 16, 17, 18], [0, 3, 4, 6, 8, 11, 15, 16, 17], [0, 3, 9, 15]]"
formal-000389,15,False,True,False,False,"[[0, 8, 11, 12, 17, 22], [11]]"
formal-000390,22,False,True,False,False,"[[2, 5, 7, 12, 23], [5, 11, 12, 22, 23], [12, 23]]"
formal-000391,18,False,True,False,False,"[[1, 14, 15, 21], [2, 5, 6]]"
formal-000392,15,False,True,False,False,"[[0, 2, 3, 6, 7, 10, 19, 23], [0, 2, 6, 9, 11, 15, 20, 22, 23], [0, 6, 14, 23]]"
formal-000393,9,False,True,False,False,"[[3, 9], [3, 7, 21]]"
formal-000394,20,False,True,False,False,"[[1, 10, 17, 18, 19, 20, 21], [2, 8, 17, 20]]"
formal-000395,19,True,True,False,False,"[[], [3, 9, 13, 18, 19], [0, 2, 11, 23], []]"
formal-000396,20,False,True,False,False,"[[14, 20, 22], [1, 14, 15, 20, 22], [3, 6, 8, 9, 14, 20, 22], [14, 20, 22]]"
formal-000397,8,False,True,False,False,"[[8, 18, 19, 20, 22], [4, 5, 14, 15, 18, 22]]"
formal-000398,4,False,True,False,False,"[[5, 8, 9, 12, 19, 21], [3, 4, 6, 7, 9, 12, 18], [12, 17, 19], [2, 12, 21, 22]]"
formal-000399,21,False,True,False,False,"[[6, 12, 16, 17, 19, 21], [0, 3, 6, 8, 10, 12, 14, 17, 18]]"
formal-000400,11,True,True,False,False,"[[4, 12, 16, 17, 18, 19], [10, 12, 16, 17, 19], [2, 6, 12, 15, 16, 17], [5, 11, 12, 16, 17, 22, 23]]"
formal-000401,18,False,True,False,True,"[[0, 7, 16, 18], [7, 16, 18], [2, 7, 16, 18]]"
formal-000402,1,True,False,False,False,"[[4, 5, 11, 12, 19], [1, 2, 19], [1, 5, 6, 10, 15, 17, 19], [10, 13, 19, 20]]"
formal-000403,5,False,True,False,False,"[[1, 4, 5, 8, 11, 16, 17, 21], [1, 11, 16], [1, 10, 11, 14, 16]]"
formal-000404,3,False,True,False,False,"[[0, 4, 9, 17, 19, 22], [0, 1, 4, 9, 10, 11, 17, 18, 21], [0, 3, 4, 9, 14, 19], [0, 1, 4, 9]]"
formal-000405,18,False,True,False,False,"[[4, 9, 18], [2, 4, 7, 9, 10, 11, 13, 18], [0, 2, 4, 6, 7, 9, 12, 14, 18], [4, 9, 18]]"
formal-000406,12,False,True,False,False,"[[5, 6, 8, 15, 21], [3, 5, 6, 7, 10, 15, 20], [5, 6, 15], [5, 6, 15]]"
formal-000407,4,False,True,False,False,"[[2, 3, 4, 5, 6, 7, 13, 23], [13, 14, 18, 23], [6, 13, 14, 20, 23], [10, 13, 19, 23]]"
formal-000408,3,False,True,False,False,"[[2, 5, 7, 9, 13], [0, 2, 4, 5, 9, 19], [2, 3, 4, 5, 10, 16, 21]]"
formal-000409,12,False,True,False,False,"[[10, 12, 13, 14], [13, 14, 16, 20, 22]]"
formal-000410,8,False,True,False,False,"[[6, 12, 19], [6, 7, 8, 12, 13, 19, 22], [6, 9, 12, 13, 15, 19]]"
formal-000411,7,False,True,False,False,"[[13, 15, 16], [7, 16]]"
formal-000412,23,False,True,False,False,"[[5, 13, 14, 18, 23], [0, 8, 20, 23], [5, 10, 16, 18, 20, 23]]"
formal-000413,1,False,True,False,False,"[[1, 8, 21], [1, 17], [1, 4, 13, 20, 21]]"
formal-000414,4,False,True,False,False,"[[5, 6, 8, 10, 14, 22], [3, 8, 10, 12, 16, 17, 18, 22], [4, 5, 7, 8, 10, 13, 22]]"
formal-000415,20,True,True,False,True,"[[4, 17], [], [1, 14, 22], [1, 3, 12, 17, 21]]"
formal-000416,7,True,True,False,True,"[[1, 7, 10, 20, 23], [], [1, 15]]"
formal-000417,22,True,True,False,True,"[[18, 22], [0, 3, 15, 18, 22]]"
formal-000418,13,False,False,False,False,"[[3, 4, 9, 11, 13, 14, 16, 17], [4, 5, 10, 14, 15, 17, 23]]"
formal-000419,3,False,True,False,True,"[[9, 17], [4, 9, 17, 21], [9, 11, 17, 18, 19, 20, 21]]"
formal-000420,20,False,True,False,False,"[[5, 9, 14, 20, 21, 22, 23], [14], [14], [3, 7, 14]]"
formal-000421,20,False,True,False,True,"[[0, 1, 5, 6, 9, 15, 16, 22], [9, 12, 15, 17, 20, 22]]"
formal-000422,13,False,True,False,False,"[[4, 15, 18, 21, 22], [14, 15, 17, 18, 21, 22], [0, 9, 15, 18, 22], [15, 18, 22]]"
formal-000423,2,False,True,False,False,"[[0, 6, 9, 11], [9, 10, 11, 12, 22, 23]]"
formal-000424,9,True,True,False,False,"[[9, 23], [0, 4, 13, 23]]"
formal-000425,9,False,True,False,False,"[[0, 17], [0, 14], [0, 10, 14, 22]]"
formal-000426,0,False,True,False,False,"[[2, 3, 9, 10, 20], [10], [1, 2, 10, 13, 14, 16, 19], [3, 6, 10, 15, 21]]"
formal-000427,15,False,True,False,True,"[[4, 5, 6, 12, 14, 22], [0, 4, 5, 6, 15], [21], [1, 3, 5, 8, 9, 20]]"
formal-000428,10,False,True,False,True,"[[19, 21, 22, 23], [2, 4, 10, 19, 21, 23], [13, 19, 21, 23], [3, 19, 21, 23]]"
formal-000429,1,False,True,False,False,"[[6, 7, 20], [0, 1, 6, 7, 13, 22], [7, 20], [7, 15]]"
formal-000430,17,False,True,False,False,"[[9, 12, 13, 15, 20], [0, 1, 3, 6, 9, 12, 14, 23], [3, 5, 7, 8, 9, 12, 21], [9, 12, 17]]"
formal-000431,17,False,True,False,False,"[[6, 13, 14], [2, 16, 17, 20]]"
formal-000432,2,False,True,False,False,"[[18, 22], [0, 11, 12, 17, 18, 19, 22, 23], [14, 18, 22], [14, 18, 22]]"
formal-000433,20,False,True,False,False,"[[22], [4, 20, 22]]"
formal-000434,18,False,True,False,False,"[[2], [2], [2, 4, 22], [0, 2, 8, 14, 18, 20]]"
formal-000435,21,False,True,False,False,"[[19], [4, 5, 16, 18, 19, 21]]"
formal-000436,10,False,True,False,True,"[[11], [10, 14], [19]]"
formal-000437,21,False,False,False,False,"[[3, 13, 15, 23], [0, 3, 13, 21]]"
formal-000438,10,False,False,False,False,"[[6, 15, 22], [15, 16], [1, 8, 9, 10, 13, 16]]"
