model,case_id,evaluable,missing_reason,v2_trigger,v3_trigger,new_v3_trigger
Qwen3.5-122B,ntx3-001838-0,True,,False,False,False
Qwen3.5-122B,ntx3-001838-1,True,,False,False,False
Qwen3.5-122B,ntx3-001838-2,True,,False,False,False
Qwen3.5-122B,ntx3-001838-3,True,,False,False,False
Qwen3.5-122B,ntx3-001904-0,True,,False,False,False
Qwen3.5-122B,ntx3-001904-1,True,,False,False,False
Qwen3.5-122B,ntx3-001904-2,True,,False,False,False
Qwen3.5-122B,ntx3-001904-3,True,,False,False,False
Qwen3.5-122B,ntx3-000315-0,True,,False,False,False
Qwen3.5-122B,ntx3-000315-1,True,,False,False,False
Qwen3.5-122B,ntx3-000315-2,True,,False,False,False
Qwen3.5-122B,ntx3-000315-3,True,,False,False,False
Qwen3.5-122B,ntx3-002270-0,True,,False,False,False
Qwen3.5-122B,ntx3-002270-1,True,,False,False,False
Qwen3.5-122B,ntx3-002270-2,True,,False,False,False
Qwen3.5-122B,ntx3-002270-3,True,,False,False,False
Qwen3.5-122B,ntx3-002439-0,True,,False,False,False
Qwen3.5-122B,ntx3-002439-1,True,,False,False,False
Qwen3.5-122B,ntx3-002439-2,True,,False,False,False
Qwen3.5-122B,ntx3-002439-3,True,,False,False,False
Qwen3.5-122B,ntx3-001645-0,True,,False,False,False
Qwen3.5-122B,ntx3-001645-1,True,,False,False,False
Qwen3.5-122B,ntx3-001645-2,True,,False,False,False
Qwen3.5-122B,ntx3-001645-3,True,,False,False,False
Qwen3.5-122B,ntx3-001221-0,True,,False,False,False
Qwen3.5-122B,ntx3-001221-1,True,,False,False,False
Qwen3.5-122B,ntx3-001221-2,True,,False,False,False
Qwen3.5-122B,ntx3-001221-3,True,,False,False,False
Qwen3.5-122B,ntx3-000337-0,True,,False,False,False
Qwen3.5-122B,ntx3-000337-1,True,,False,False,False
Qwen3.5-122B,ntx3-000337-2,True,,False,False,False
Qwen3.5-122B,ntx3-000337-3,True,,False,False,False
Qwen3.5-122B,ntx3-002402-0,True,,False,False,False
Qwen3.5-122B,ntx3-002402-1,True,,False,False,False
Qwen3.5-122B,ntx3-002402-2,True,,False,False,False
Qwen3.5-122B,ntx3-002402-3,True,,False,False,False
Qwen3.5-122B,ntx3-000901-0,True,,False,False,False
Qwen3.5-122B,ntx3-000901-1,True,,False,False,False
Qwen3.5-122B,ntx3-000901-2,True,,False,False,False
Qwen3.5-122B,ntx3-000901-3,True,,False,False,False
Qwen3.5-122B,ntx3-000230-0,True,,False,False,False
Qwen3.5-122B,ntx3-000230-1,True,,False,False,False
Qwen3.5-122B,ntx3-000230-2,True,,True,True,False
Qwen3.5-122B,ntx3-000230-3,True,,False,False,False
Qwen3.5-122B,ntx3-001188-0,True,,False,False,False
Qwen3.5-122B,ntx3-001188-1,True,,False,False,False
Qwen3.5-122B,ntx3-001188-2,True,,False,False,False
Qwen3.5-122B,ntx3-001188-3,True,,False,False,False
Qwen3.5-122B,ntx3-000954-0,True,,False,False,False
Qwen3.5-122B,ntx3-000954-1,True,,False,False,False
Qwen3.5-122B,ntx3-000954-2,True,,False,False,False
Qwen3.5-122B,ntx3-000954-3,True,,False,False,False
Qwen3.5-122B,ntx3-000304-0,True,,False,False,False
Qwen3.5-122B,ntx3-000304-1,True,,False,False,False
Qwen3.5-122B,ntx3-000304-2,True,,False,False,False
Qwen3.5-122B,ntx3-000304-3,True,,False,False,False
Qwen3.5-122B,ntx3-001732-0,True,,False,False,False
Qwen3.5-122B,ntx3-001732-1,True,,False,False,False
Qwen3.5-122B,ntx3-001732-2,True,,False,False,False
Qwen3.5-122B,ntx3-001732-3,True,,False,False,False
Qwen3.5-122B,ntx3-001125-0,True,,False,False,False
Qwen3.5-122B,ntx3-001125-1,True,,False,False,False
Qwen3.5-122B,ntx3-001125-2,True,,False,False,False
Qwen3.5-122B,ntx3-001125-3,True,,False,False,False
Qwen3.5-122B,ntx3-002081-0,True,,False,False,False
Qwen3.5-122B,ntx3-002081-1,True,,False,False,False
Qwen3.5-122B,ntx3-002081-2,True,,True,True,False
Qwen3.5-122B,ntx3-002081-3,True,,False,False,False
Qwen3.5-122B,ntx3-001787-0,True,,False,False,False
Qwen3.5-122B,ntx3-001787-1,True,,False,False,False
Qwen3.5-122B,ntx3-001787-2,True,,True,True,False
Qwen3.5-122B,ntx3-001787-3,True,,False,False,False
Qwen3.5-122B,ntx3-000602-0,True,,False,False,False
Qwen3.5-122B,ntx3-000602-1,True,,False,False,False
Qwen3.5-122B,ntx3-000602-2,True,,True,True,False
Qwen3.5-122B,ntx3-000602-3,True,,False,False,False
Qwen3.5-122B,ntx3-001685-0,True,,False,False,False
Qwen3.5-122B,ntx3-001685-1,True,,False,False,False
Qwen3.5-122B,ntx3-001685-2,True,,False,False,False
Qwen3.5-122B,ntx3-001685-3,True,,False,False,False
Qwen3.5-122B,ntx3-002223-0,True,,False,False,False
Qwen3.5-122B,ntx3-002223-1,True,,False,False,False
Qwen3.5-122B,ntx3-002223-2,True,,False,False,False
Qwen3.5-122B,ntx3-002223-3,True,,False,False,False
Qwen3.5-122B,ntx3-002021-0,True,,False,False,False
Qwen3.5-122B,ntx3-002021-1,True,,False,False,False
Qwen3.5-122B,ntx3-002021-2,True,,True,True,False
Qwen3.5-122B,ntx3-002021-3,True,,False,False,False
Qwen3.5-122B,ntx3-001729-0,True,,False,False,False
Qwen3.5-122B,ntx3-001729-1,True,,False,False,False
Qwen3.5-122B,ntx3-001729-2,True,,False,False,False
Qwen3.5-122B,ntx3-001729-3,True,,False,False,False
Qwen3.5-122B,ntx3-002498-0,True,,False,False,False
Qwen3.5-122B,ntx3-002498-1,True,,False,False,False
Qwen3.5-122B,ntx3-002498-2,True,,True,True,False
Qwen3.5-122B,ntx3-002498-3,True,,False,False,False
Qwen3.5-122B,ntx3-000665-0,True,,False,False,False
Qwen3.5-122B,ntx3-000665-1,True,,False,False,False
Qwen3.5-122B,ntx3-000665-2,True,,False,False,False
Qwen3.5-122B,ntx3-000665-3,True,,False,False,False
Qwen3.5-122B,ntx3-000495-0,True,,False,False,False
Qwen3.5-122B,ntx3-000495-1,True,,False,False,False
Qwen3.5-122B,ntx3-000495-2,True,,False,False,False
Qwen3.5-122B,ntx3-000495-3,True,,False,False,False
Qwen3.5-122B,ntx3-001019-0,True,,False,False,False
Qwen3.5-122B,ntx3-001019-1,True,,False,False,False
Qwen3.5-122B,ntx3-001019-2,True,,True,True,False
Qwen3.5-122B,ntx3-001019-3,True,,False,False,False
Qwen3.5-122B,ntx3-001868-0,True,,False,False,False
Qwen3.5-122B,ntx3-001868-1,True,,False,False,False
Qwen3.5-122B,ntx3-001868-2,True,,True,True,False
Qwen3.5-122B,ntx3-001868-3,True,,False,False,False
Qwen3.5-122B,ntx3-002322-0,True,,False,False,False
Qwen3.5-122B,ntx3-002322-1,True,,False,False,False
Qwen3.5-122B,ntx3-002322-2,True,,False,False,False
Qwen3.5-122B,ntx3-002322-3,True,,False,False,False
Qwen3.5-122B,ntx3-001860-0,True,,False,False,False
Qwen3.5-122B,ntx3-001860-1,True,,False,False,False
Qwen3.5-122B,ntx3-001860-2,True,,True,True,False
Qwen3.5-122B,ntx3-001860-3,True,,False,False,False
Qwen3.5-122B,ntx3-001918-0,True,,False,False,False
Qwen3.5-122B,ntx3-001918-1,True,,False,False,False
Qwen3.5-122B,ntx3-001918-2,True,,False,False,False
Qwen3.5-122B,ntx3-001918-3,True,,False,False,False
Qwen3.5-122B,ntx3-001301-0,True,,False,False,False
Qwen3.5-122B,ntx3-001301-1,True,,False,False,False
Qwen3.5-122B,ntx3-001301-2,True,,True,True,False
Qwen3.5-122B,ntx3-001301-3,True,,False,False,False
Qwen3.5-122B,ntx3-001361-0,True,,False,False,False
Qwen3.5-122B,ntx3-001361-1,True,,False,False,False
Qwen3.5-122B,ntx3-001361-2,True,,False,False,False
Qwen3.5-122B,ntx3-001361-3,True,,False,False,False
Qwen3.5-122B,ntx3-001756-0,True,,False,False,False
Qwen3.5-122B,ntx3-001756-1,True,,False,False,False
Qwen3.5-122B,ntx3-001756-2,True,,True,True,False
Qwen3.5-122B,ntx3-001756-3,True,,False,False,False
Qwen3.5-122B,ntx3-002111-0,True,,False,False,False
Qwen3.5-122B,ntx3-002111-1,True,,False,False,False
Qwen3.5-122B,ntx3-002111-2,True,,True,True,False
Qwen3.5-122B,ntx3-002111-3,True,,False,False,False
Qwen3.5-122B,ntx3-001171-0,True,,False,False,False
Qwen3.5-122B,ntx3-001171-1,True,,False,False,False
Qwen3.5-122B,ntx3-001171-2,True,,False,False,False
Qwen3.5-122B,ntx3-001171-3,True,,False,False,False
Qwen3.5-122B,ntx3-000616-0,True,,False,False,False
Qwen3.5-122B,ntx3-000616-1,True,,False,False,False
Qwen3.5-122B,ntx3-000616-2,True,,False,False,False
Qwen3.5-122B,ntx3-000616-3,True,,True,True,False
Qwen3.5-122B,ntx3-001628-0,True,,False,False,False
Qwen3.5-122B,ntx3-001628-1,True,,False,False,False
Qwen3.5-122B,ntx3-001628-2,True,,False,False,False
Qwen3.5-122B,ntx3-001628-3,True,,False,False,False
Qwen3.5-122B,ntx3-000809-0,True,,False,False,False
Qwen3.5-122B,ntx3-000809-1,True,,False,False,False
Qwen3.5-122B,ntx3-000809-2,True,,False,False,False
Qwen3.5-122B,ntx3-000809-3,True,,False,False,False
Qwen3.5-122B,ntx3-002359-0,True,,False,False,False
Qwen3.5-122B,ntx3-002359-1,True,,False,False,False
Qwen3.5-122B,ntx3-002359-2,True,,False,False,False
Qwen3.5-122B,ntx3-002359-3,True,,False,False,False
Qwen3.5-122B,ntx3-000381-0,True,,False,False,False
Qwen3.5-122B,ntx3-000381-1,True,,False,False,False
Qwen3.5-122B,ntx3-000381-2,True,,False,False,False
Qwen3.5-122B,ntx3-000381-3,True,,False,False,False
Qwen3.5-122B,ntx3-000913-0,True,,False,False,False
Qwen3.5-122B,ntx3-000913-1,True,,False,False,False
Qwen3.5-122B,ntx3-000913-2,True,,False,False,False
Qwen3.5-122B,ntx3-000913-3,True,,False,False,False
Qwen3.5-122B,ntx3-001280-0,True,,False,False,False
Qwen3.5-122B,ntx3-001280-1,True,,False,False,False
Qwen3.5-122B,ntx3-001280-2,True,,False,False,False
Qwen3.5-122B,ntx3-001280-3,True,,False,False,False
Qwen3.5-122B,ntx3-001795-0,True,,False,False,False
Qwen3.5-122B,ntx3-001795-1,True,,False,False,False
Qwen3.5-122B,ntx3-001795-2,True,,False,False,False
Qwen3.5-122B,ntx3-001795-3,True,,False,False,False
Qwen3.5-122B,ntx3-000797-0,True,,False,False,False
Qwen3.5-122B,ntx3-000797-1,True,,False,False,False
Qwen3.5-122B,ntx3-000797-2,True,,False,False,False
Qwen3.5-122B,ntx3-000797-3,True,,False,False,False
Qwen3.5-122B,ntx3-000458-0,True,,False,False,False
Qwen3.5-122B,ntx3-000458-1,True,,False,False,False
Qwen3.5-122B,ntx3-000458-2,True,,True,True,False
Qwen3.5-122B,ntx3-000458-3,True,,False,False,False
Qwen3.5-122B,ntx3-000267-0,True,,False,False,False
Qwen3.5-122B,ntx3-000267-1,True,,False,False,False
Qwen3.5-122B,ntx3-000267-2,True,,False,False,False
Qwen3.5-122B,ntx3-000267-3,True,,False,False,False
Qwen3.5-122B,ntx3-002291-0,True,,False,False,False
Qwen3.5-122B,ntx3-002291-1,True,,False,False,False
Qwen3.5-122B,ntx3-002291-2,True,,True,True,False
Qwen3.5-122B,ntx3-002291-3,True,,False,False,False
Qwen3.5-122B,ntx3-001450-0,True,,False,False,False
Qwen3.5-122B,ntx3-001450-1,True,,False,False,False
Qwen3.5-122B,ntx3-001450-2,True,,True,True,False
Qwen3.5-122B,ntx3-001450-3,True,,False,False,False
Qwen3.5-122B,ntx3-000238-0,True,,False,False,False
Qwen3.5-122B,ntx3-000238-1,True,,False,False,False
Qwen3.5-122B,ntx3-000238-2,True,,False,False,False
Qwen3.5-122B,ntx3-000238-3,True,,False,False,False
Qwen3.5-122B,ntx3-001020-0,True,,False,False,False
Qwen3.5-122B,ntx3-001020-1,True,,False,False,False
Qwen3.5-122B,ntx3-001020-2,True,,False,False,False
Qwen3.5-122B,ntx3-001020-3,True,,False,False,False
Qwen3.5-122B,ntx3-001742-0,True,,False,False,False
Qwen3.5-122B,ntx3-001742-1,True,,False,False,False
Qwen3.5-122B,ntx3-001742-2,True,,True,True,False
Qwen3.5-122B,ntx3-001742-3,True,,False,False,False
Qwen3.5-122B,ntx3-000364-0,True,,False,False,False
Qwen3.5-122B,ntx3-000364-1,True,,False,False,False
Qwen3.5-122B,ntx3-000364-2,True,,True,True,False
Qwen3.5-122B,ntx3-000364-3,True,,False,False,False
Qwen3.5-122B,ntx3-002327-0,True,,False,False,False
Qwen3.5-122B,ntx3-002327-1,True,,False,False,False
Qwen3.5-122B,ntx3-002327-2,True,,False,False,False
Qwen3.5-122B,ntx3-002327-3,True,,False,False,False
Qwen3.5-122B,ntx3-001424-0,True,,False,False,False
Qwen3.5-122B,ntx3-001424-1,True,,False,False,False
Qwen3.5-122B,ntx3-001424-2,True,,False,False,False
Qwen3.5-122B,ntx3-001424-3,True,,False,False,False
Qwen3.5-122B,ntx3-000726-0,True,,False,False,False
Qwen3.5-122B,ntx3-000726-1,True,,False,False,False
Qwen3.5-122B,ntx3-000726-2,True,,True,True,False
Qwen3.5-122B,ntx3-000726-3,True,,False,False,False
Qwen3.5-122B,ntx3-000837-0,True,,False,False,False
Qwen3.5-122B,ntx3-000837-1,True,,False,False,False
Qwen3.5-122B,ntx3-000837-2,True,,False,False,False
Qwen3.5-122B,ntx3-000837-3,True,,False,False,False
Qwen3.5-122B,ntx3-002182-0,True,,False,False,False
Qwen3.5-122B,ntx3-002182-1,True,,False,False,False
Qwen3.5-122B,ntx3-002182-2,True,,True,True,False
Qwen3.5-122B,ntx3-002182-3,True,,False,False,False
Qwen3.5-122B,ntx3-000555-0,True,,False,False,False
Qwen3.5-122B,ntx3-000555-1,True,,False,False,False
Qwen3.5-122B,ntx3-000555-2,True,,False,False,False
Qwen3.5-122B,ntx3-000555-3,True,,False,False,False
Qwen3.5-122B,ntx3-002089-0,True,,False,False,False
Qwen3.5-122B,ntx3-002089-1,True,,False,False,False
Qwen3.5-122B,ntx3-002089-2,True,,True,True,False
Qwen3.5-122B,ntx3-002089-3,True,,False,False,False
Qwen3.5-122B,ntx3-001153-0,True,,False,False,False
Qwen3.5-122B,ntx3-001153-1,True,,False,False,False
Qwen3.5-122B,ntx3-001153-2,True,,False,False,False
Qwen3.5-122B,ntx3-001153-3,True,,False,False,False
Qwen3.5-122B,ntx3-001048-0,True,,False,False,False
Qwen3.5-122B,ntx3-001048-1,True,,False,False,False
Qwen3.5-122B,ntx3-001048-2,True,,False,False,False
Qwen3.5-122B,ntx3-001048-3,True,,False,False,False
Qwen3.5-122B,ntx3-001612-0,True,,False,False,False
Qwen3.5-122B,ntx3-001612-1,True,,False,False,False
Qwen3.5-122B,ntx3-001612-2,True,,True,True,False
Qwen3.5-122B,ntx3-001612-3,True,,False,False,False
Qwen3.5-122B,ntx3-000259-0,True,,False,False,False
Qwen3.5-122B,ntx3-000259-1,True,,False,False,False
Qwen3.5-122B,ntx3-000259-2,True,,True,True,False
Qwen3.5-122B,ntx3-000259-3,True,,False,False,False
Qwen3.5-122B,ntx3-000893-0,True,,False,False,False
Qwen3.5-122B,ntx3-000893-1,True,,False,False,False
Qwen3.5-122B,ntx3-000893-2,True,,False,False,False
Qwen3.5-122B,ntx3-000893-3,True,,False,False,False
Qwen3.5-122B,ntx3-001179-0,True,,False,False,False
Qwen3.5-122B,ntx3-001179-1,True,,False,False,False
Qwen3.5-122B,ntx3-001179-2,True,,False,False,False
Qwen3.5-122B,ntx3-001179-3,True,,False,False,False
Qwen3.5-122B,ntx3-001131-0,True,,False,False,False
Qwen3.5-122B,ntx3-001131-1,True,,False,False,False
Qwen3.5-122B,ntx3-001131-2,True,,False,False,False
Qwen3.5-122B,ntx3-001131-3,True,,False,False,False
Qwen3.5-122B,ntx3-001629-0,True,,False,False,False
Qwen3.5-122B,ntx3-001629-1,True,,False,False,False
Qwen3.5-122B,ntx3-001629-2,True,,True,True,False
Qwen3.5-122B,ntx3-001629-3,True,,False,False,False
Qwen3.5-122B,ntx3-002303-0,True,,False,False,False
Qwen3.5-122B,ntx3-002303-1,True,,False,False,False
Qwen3.5-122B,ntx3-002303-2,True,,False,False,False
Qwen3.5-122B,ntx3-002303-3,True,,False,False,False
Qwen3.5-122B,ntx3-001975-0,True,,False,False,False
Qwen3.5-122B,ntx3-001975-1,True,,False,False,False
Qwen3.5-122B,ntx3-001975-2,True,,False,False,False
Qwen3.5-122B,ntx3-001975-3,True,,False,False,False
Qwen3.5-122B,ntx3-002138-0,True,,False,False,False
Qwen3.5-122B,ntx3-002138-1,True,,False,False,False
Qwen3.5-122B,ntx3-002138-2,True,,False,False,False
Qwen3.5-122B,ntx3-002138-3,True,,False,False,False
Qwen3.5-122B,ntx3-000218-0,True,,False,False,False
Qwen3.5-122B,ntx3-000218-1,True,,False,False,False
Qwen3.5-122B,ntx3-000218-2,True,,False,False,False
Qwen3.5-122B,ntx3-000218-3,True,,False,False,False
Qwen3.5-122B,ntx3-001844-0,True,,False,False,False
Qwen3.5-122B,ntx3-001844-1,True,,False,False,False
Qwen3.5-122B,ntx3-001844-2,True,,True,True,False
Qwen3.5-122B,ntx3-001844-3,True,,False,False,False
Qwen3.5-122B,ntx3-000675-0,True,,False,False,False
Qwen3.5-122B,ntx3-000675-1,True,,False,False,False
Qwen3.5-122B,ntx3-000675-2,True,,True,True,False
Qwen3.5-122B,ntx3-000675-3,True,,False,False,False
Qwen3.5-122B,ntx3-000869-0,True,,False,False,False
Qwen3.5-122B,ntx3-000869-1,True,,False,False,False
Qwen3.5-122B,ntx3-000869-2,True,,True,True,False
Qwen3.5-122B,ntx3-000869-3,True,,False,False,False
Qwen3.5-122B,ntx3-000538-0,True,,False,False,False
Qwen3.5-122B,ntx3-000538-1,True,,False,False,False
Qwen3.5-122B,ntx3-000538-2,True,,True,True,False
Qwen3.5-122B,ntx3-000538-3,True,,False,False,False
Qwen3.5-122B,ntx3-002356-0,True,,False,False,False
Qwen3.5-122B,ntx3-002356-1,True,,False,False,False
Qwen3.5-122B,ntx3-002356-2,True,,True,True,False
Qwen3.5-122B,ntx3-002356-3,True,,False,False,False
Qwen3.5-122B,ntx3-001208-0,True,,False,False,False
Qwen3.5-122B,ntx3-001208-1,True,,False,False,False
Qwen3.5-122B,ntx3-001208-2,True,,True,True,False
Qwen3.5-122B,ntx3-001208-3,True,,False,False,False
Qwen3.5-122B,ntx3-002253-0,True,,False,False,False
Qwen3.5-122B,ntx3-002253-1,True,,False,False,False
Qwen3.5-122B,ntx3-002253-2,True,,True,True,False
Qwen3.5-122B,ntx3-002253-3,True,,False,False,False
Qwen3.5-122B,ntx3-002315-0,True,,False,False,False
Qwen3.5-122B,ntx3-002315-1,True,,False,False,False
Qwen3.5-122B,ntx3-002315-2,True,,True,True,False
Qwen3.5-122B,ntx3-002315-3,True,,False,False,False
Qwen3.5-122B,ntx3-001810-0,True,,False,False,False
Qwen3.5-122B,ntx3-001810-1,True,,False,False,False
Qwen3.5-122B,ntx3-001810-2,True,,True,True,False
Qwen3.5-122B,ntx3-001810-3,True,,False,False,False
Qwen3.5-122B,ntx3-001039-0,True,,False,False,False
Qwen3.5-122B,ntx3-001039-1,True,,False,False,False
Qwen3.5-122B,ntx3-001039-2,True,,True,True,False
Qwen3.5-122B,ntx3-001039-3,True,,False,False,False
Qwen3.5-122B,ntx3-001445-0,True,,False,False,False
Qwen3.5-122B,ntx3-001445-1,True,,False,False,False
Qwen3.5-122B,ntx3-001445-2,True,,True,True,False
Qwen3.5-122B,ntx3-001445-3,True,,False,False,False
Qwen3.5-122B,ntx3-000812-0,True,,False,False,False
Qwen3.5-122B,ntx3-000812-1,True,,False,False,False
Qwen3.5-122B,ntx3-000812-2,True,,True,True,False
Qwen3.5-122B,ntx3-000812-3,True,,False,False,False
Qwen3.5-122B,ntx3-000795-0,True,,False,False,False
Qwen3.5-122B,ntx3-000795-1,True,,False,False,False
Qwen3.5-122B,ntx3-000795-2,True,,True,True,False
Qwen3.5-122B,ntx3-000795-3,True,,False,False,False
Qwen3.5-122B,ntx3-001564-0,True,,False,False,False
Qwen3.5-122B,ntx3-001564-1,True,,False,False,False
Qwen3.5-122B,ntx3-001564-2,True,,True,True,False
Qwen3.5-122B,ntx3-001564-3,True,,False,False,False
Qwen3.5-122B,ntx3-001679-0,True,,False,False,False
Qwen3.5-122B,ntx3-001679-1,True,,False,False,False
Qwen3.5-122B,ntx3-001679-2,True,,True,True,False
Qwen3.5-122B,ntx3-001679-3,True,,False,False,False
Qwen3.5-122B,ntx3-000878-0,True,,False,False,False
Qwen3.5-122B,ntx3-000878-1,True,,False,False,False
Qwen3.5-122B,ntx3-000878-2,True,,True,True,False
Qwen3.5-122B,ntx3-000878-3,True,,False,False,False
Qwen3.5-122B,ntx3-002019-0,True,,False,False,False
Qwen3.5-122B,ntx3-002019-1,True,,False,False,False
Qwen3.5-122B,ntx3-002019-2,True,,True,True,False
Qwen3.5-122B,ntx3-002019-3,True,,False,False,False
Qwen3.5-122B,ntx3-001503-0,True,,False,False,False
Qwen3.5-122B,ntx3-001503-1,True,,False,False,False
Qwen3.5-122B,ntx3-001503-2,True,,True,True,False
Qwen3.5-122B,ntx3-001503-3,True,,False,False,False
Qwen3.5-122B,ntx3-001818-0,True,,False,False,False
Qwen3.5-122B,ntx3-001818-1,True,,False,False,False
Qwen3.5-122B,ntx3-001818-2,True,,True,True,False
Qwen3.5-122B,ntx3-001818-3,True,,False,False,False
Qwen3.5-122B,ntx3-001509-0,True,,False,False,False
Qwen3.5-122B,ntx3-001509-1,True,,False,False,False
Qwen3.5-122B,ntx3-001509-2,True,,True,True,False
Qwen3.5-122B,ntx3-001509-3,True,,False,False,False
Qwen3.5-122B,ntx3-001814-0,True,,False,False,False
Qwen3.5-122B,ntx3-001814-1,True,,False,False,False
Qwen3.5-122B,ntx3-001814-2,True,,True,True,False
Qwen3.5-122B,ntx3-001814-3,True,,False,False,False
Qwen3.5-122B,ntx3-001526-0,True,,False,False,False
Qwen3.5-122B,ntx3-001526-1,True,,False,False,False
Qwen3.5-122B,ntx3-001526-2,True,,True,True,False
Qwen3.5-122B,ntx3-001526-3,True,,False,False,False
Qwen3.5-122B,ntx3-001311-0,True,,False,False,False
Qwen3.5-122B,ntx3-001311-1,True,,False,False,False
Qwen3.5-122B,ntx3-001311-2,True,,True,True,False
Qwen3.5-122B,ntx3-001311-3,True,,False,False,False
Qwen3.5-122B,ntx3-002135-0,True,,False,False,False
Qwen3.5-122B,ntx3-002135-1,True,,False,False,False
Qwen3.5-122B,ntx3-002135-2,True,,True,True,False
Qwen3.5-122B,ntx3-002135-3,True,,False,False,False
Qwen3.5-122B,ntx3-001368-0,True,,False,False,False
Qwen3.5-122B,ntx3-001368-1,True,,False,False,False
Qwen3.5-122B,ntx3-001368-2,True,,True,True,False
Qwen3.5-122B,ntx3-001368-3,True,,False,False,False
Qwen3.5-122B,ntx3-002235-0,True,,False,False,False
Qwen3.5-122B,ntx3-002235-1,True,,False,False,False
Qwen3.5-122B,ntx3-002235-2,True,,True,True,False
Qwen3.5-122B,ntx3-002235-3,True,,False,False,False
Qwen3.5-122B,ntx3-001696-0,True,,False,False,False
Qwen3.5-122B,ntx3-001696-1,True,,False,False,False
Qwen3.5-122B,ntx3-001696-2,True,,True,True,False
Qwen3.5-122B,ntx3-001696-3,True,,False,False,False
Qwen3.5-122B,ntx3-001723-0,True,,False,False,False
Qwen3.5-122B,ntx3-001723-1,True,,False,False,False
Qwen3.5-122B,ntx3-001723-2,True,,True,True,False
Qwen3.5-122B,ntx3-001723-3,True,,False,False,False
Qwen3.5-122B,ntx3-002495-0,True,,False,False,False
Qwen3.5-122B,ntx3-002495-1,True,,False,False,False
Qwen3.5-122B,ntx3-002495-2,True,,True,True,False
Qwen3.5-122B,ntx3-002495-3,True,,False,False,False
Qwen3.5-122B,ntx3-001524-0,True,,False,False,False
Qwen3.5-122B,ntx3-001524-1,True,,False,False,False
Qwen3.5-122B,ntx3-001524-2,True,,True,True,False
Qwen3.5-122B,ntx3-001524-3,True,,False,False,False
Qwen3.5-122B,ntx3-001269-0,True,,False,False,False
Qwen3.5-122B,ntx3-001269-1,True,,False,False,False
Qwen3.5-122B,ntx3-001269-2,True,,True,True,False
Qwen3.5-122B,ntx3-001269-3,True,,False,False,False
Qwen3.5-122B,ntx3-000404-0,True,,False,False,False
Qwen3.5-122B,ntx3-000404-1,True,,False,False,False
Qwen3.5-122B,ntx3-000404-2,True,,True,True,False
Qwen3.5-122B,ntx3-000404-3,True,,False,False,False
Qwen3.5-122B,ntx3-000877-0,True,,False,False,False
Qwen3.5-122B,ntx3-000877-1,True,,False,False,False
Qwen3.5-122B,ntx3-000877-2,True,,True,True,False
Qwen3.5-122B,ntx3-000877-3,True,,False,False,False
