case_id,group_id,language,relation,expected_block,predicted_block,violations,correct
eng_Latn-0028-NEGATION_DROP,eng_Latn-0028,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0028-QUANTIFIER_DROP,eng_Latn-0028,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0028-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0028,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0029-CLEAN,eng_Latn-0029,eng_Latn,CLEAN,False,False,,True
eng_Latn-0029-ENTITY_SHIFT,eng_Latn-0029,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0029-TEMPORAL_SHIFT,eng_Latn-0029,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0029-VALUE_SHIFT,eng_Latn-0029,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0029-NEGATION_DROP,eng_Latn-0029,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0029-QUANTIFIER_DROP,eng_Latn-0029,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0029-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0029,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0030-CLEAN,eng_Latn-0030,eng_Latn,CLEAN,False,False,,True
eng_Latn-0030-ENTITY_SHIFT,eng_Latn-0030,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0030-TEMPORAL_SHIFT,eng_Latn-0030,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0030-VALUE_SHIFT,eng_Latn-0030,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0030-NEGATION_DROP,eng_Latn-0030,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0030-QUANTIFIER_DROP,eng_Latn-0030,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0030-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0030,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0031-CLEAN,eng_Latn-0031,eng_Latn,CLEAN,False,False,,True
eng_Latn-0031-ENTITY_SHIFT,eng_Latn-0031,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0031-TEMPORAL_SHIFT,eng_Latn-0031,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0031-VALUE_SHIFT,eng_Latn-0031,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0031-NEGATION_DROP,eng_Latn-0031,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0031-QUANTIFIER_DROP,eng_Latn-0031,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0031-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0031,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0032-CLEAN,eng_Latn-0032,eng_Latn,CLEAN,False,False,,True
eng_Latn-0032-ENTITY_SHIFT,eng_Latn-0032,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0032-TEMPORAL_SHIFT,eng_Latn-0032,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0032-VALUE_SHIFT,eng_Latn-0032,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0032-NEGATION_DROP,eng_Latn-0032,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0032-QUANTIFIER_DROP,eng_Latn-0032,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0032-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0032,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0033-CLEAN,eng_Latn-0033,eng_Latn,CLEAN,False,False,,True
eng_Latn-0033-ENTITY_SHIFT,eng_Latn-0033,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0033-TEMPORAL_SHIFT,eng_Latn-0033,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0033-VALUE_SHIFT,eng_Latn-0033,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0033-NEGATION_DROP,eng_Latn-0033,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0033-QUANTIFIER_DROP,eng_Latn-0033,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0033-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0033,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0034-CLEAN,eng_Latn-0034,eng_Latn,CLEAN,False,False,,True
eng_Latn-0034-ENTITY_SHIFT,eng_Latn-0034,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0034-TEMPORAL_SHIFT,eng_Latn-0034,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0034-VALUE_SHIFT,eng_Latn-0034,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0034-NEGATION_DROP,eng_Latn-0034,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0034-QUANTIFIER_DROP,eng_Latn-0034,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0034-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0034,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0035-CLEAN,eng_Latn-0035,eng_Latn,CLEAN,False,False,,True
eng_Latn-0035-ENTITY_SHIFT,eng_Latn-0035,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0035-TEMPORAL_SHIFT,eng_Latn-0035,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0035-VALUE_SHIFT,eng_Latn-0035,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0035-NEGATION_DROP,eng_Latn-0035,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0035-QUANTIFIER_DROP,eng_Latn-0035,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0035-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0035,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0036-CLEAN,eng_Latn-0036,eng_Latn,CLEAN,False,False,,True
eng_Latn-0036-ENTITY_SHIFT,eng_Latn-0036,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0036-TEMPORAL_SHIFT,eng_Latn-0036,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0036-VALUE_SHIFT,eng_Latn-0036,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0036-NEGATION_DROP,eng_Latn-0036,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0036-QUANTIFIER_DROP,eng_Latn-0036,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0036-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0036,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0037-CLEAN,eng_Latn-0037,eng_Latn,CLEAN,False,False,,True
eng_Latn-0037-ENTITY_SHIFT,eng_Latn-0037,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0037-TEMPORAL_SHIFT,eng_Latn-0037,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0037-VALUE_SHIFT,eng_Latn-0037,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0037-NEGATION_DROP,eng_Latn-0037,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0037-QUANTIFIER_DROP,eng_Latn-0037,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0037-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0037,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0038-CLEAN,eng_Latn-0038,eng_Latn,CLEAN,False,False,,True
eng_Latn-0038-ENTITY_SHIFT,eng_Latn-0038,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0038-TEMPORAL_SHIFT,eng_Latn-0038,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0038-VALUE_SHIFT,eng_Latn-0038,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0038-NEGATION_DROP,eng_Latn-0038,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0038-QUANTIFIER_DROP,eng_Latn-0038,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0038-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0038,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0039-CLEAN,eng_Latn-0039,eng_Latn,CLEAN,False,False,,True
eng_Latn-0039-ENTITY_SHIFT,eng_Latn-0039,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0039-TEMPORAL_SHIFT,eng_Latn-0039,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0039-VALUE_SHIFT,eng_Latn-0039,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0039-NEGATION_DROP,eng_Latn-0039,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0039-QUANTIFIER_DROP,eng_Latn-0039,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0039-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0039,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0040-CLEAN,eng_Latn-0040,eng_Latn,CLEAN,False,False,,True
eng_Latn-0040-ENTITY_SHIFT,eng_Latn-0040,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0040-TEMPORAL_SHIFT,eng_Latn-0040,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0040-VALUE_SHIFT,eng_Latn-0040,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0040-NEGATION_DROP,eng_Latn-0040,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0040-QUANTIFIER_DROP,eng_Latn-0040,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0040-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0040,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0041-CLEAN,eng_Latn-0041,eng_Latn,CLEAN,False,False,,True
eng_Latn-0041-ENTITY_SHIFT,eng_Latn-0041,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0041-TEMPORAL_SHIFT,eng_Latn-0041,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0041-VALUE_SHIFT,eng_Latn-0041,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0041-NEGATION_DROP,eng_Latn-0041,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0041-QUANTIFIER_DROP,eng_Latn-0041,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0041-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0041,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0042-CLEAN,eng_Latn-0042,eng_Latn,CLEAN,False,False,,True
eng_Latn-0042-ENTITY_SHIFT,eng_Latn-0042,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0042-TEMPORAL_SHIFT,eng_Latn-0042,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0042-VALUE_SHIFT,eng_Latn-0042,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0042-NEGATION_DROP,eng_Latn-0042,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0042-QUANTIFIER_DROP,eng_Latn-0042,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0042-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0042,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0043-CLEAN,eng_Latn-0043,eng_Latn,CLEAN,False,False,,True
eng_Latn-0043-ENTITY_SHIFT,eng_Latn-0043,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0043-TEMPORAL_SHIFT,eng_Latn-0043,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0043-VALUE_SHIFT,eng_Latn-0043,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0043-NEGATION_DROP,eng_Latn-0043,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0043-QUANTIFIER_DROP,eng_Latn-0043,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0043-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0043,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0044-CLEAN,eng_Latn-0044,eng_Latn,CLEAN,False,False,,True
eng_Latn-0044-ENTITY_SHIFT,eng_Latn-0044,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0044-TEMPORAL_SHIFT,eng_Latn-0044,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0044-VALUE_SHIFT,eng_Latn-0044,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0044-NEGATION_DROP,eng_Latn-0044,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0044-QUANTIFIER_DROP,eng_Latn-0044,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0044-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0044,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0045-CLEAN,eng_Latn-0045,eng_Latn,CLEAN,False,False,,True
eng_Latn-0045-ENTITY_SHIFT,eng_Latn-0045,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0045-TEMPORAL_SHIFT,eng_Latn-0045,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0045-VALUE_SHIFT,eng_Latn-0045,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0045-NEGATION_DROP,eng_Latn-0045,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0045-QUANTIFIER_DROP,eng_Latn-0045,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0045-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0045,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0046-CLEAN,eng_Latn-0046,eng_Latn,CLEAN,False,False,,True
eng_Latn-0046-ENTITY_SHIFT,eng_Latn-0046,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0046-TEMPORAL_SHIFT,eng_Latn-0046,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0046-VALUE_SHIFT,eng_Latn-0046,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0046-NEGATION_DROP,eng_Latn-0046,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0046-QUANTIFIER_DROP,eng_Latn-0046,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0046-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0046,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0047-CLEAN,eng_Latn-0047,eng_Latn,CLEAN,False,False,,True
eng_Latn-0047-ENTITY_SHIFT,eng_Latn-0047,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0047-TEMPORAL_SHIFT,eng_Latn-0047,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0047-VALUE_SHIFT,eng_Latn-0047,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0047-NEGATION_DROP,eng_Latn-0047,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0047-QUANTIFIER_DROP,eng_Latn-0047,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0047-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0047,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0048-CLEAN,eng_Latn-0048,eng_Latn,CLEAN,False,False,,True
eng_Latn-0048-ENTITY_SHIFT,eng_Latn-0048,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0048-TEMPORAL_SHIFT,eng_Latn-0048,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0048-VALUE_SHIFT,eng_Latn-0048,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0048-NEGATION_DROP,eng_Latn-0048,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0048-QUANTIFIER_DROP,eng_Latn-0048,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0048-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0048,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0049-CLEAN,eng_Latn-0049,eng_Latn,CLEAN,False,False,,True
eng_Latn-0049-ENTITY_SHIFT,eng_Latn-0049,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0049-TEMPORAL_SHIFT,eng_Latn-0049,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0049-VALUE_SHIFT,eng_Latn-0049,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0049-NEGATION_DROP,eng_Latn-0049,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0049-QUANTIFIER_DROP,eng_Latn-0049,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0049-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0049,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0050-CLEAN,eng_Latn-0050,eng_Latn,CLEAN,False,False,,True
eng_Latn-0050-ENTITY_SHIFT,eng_Latn-0050,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0050-TEMPORAL_SHIFT,eng_Latn-0050,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0050-VALUE_SHIFT,eng_Latn-0050,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0050-NEGATION_DROP,eng_Latn-0050,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0050-QUANTIFIER_DROP,eng_Latn-0050,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0050-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0050,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0051-CLEAN,eng_Latn-0051,eng_Latn,CLEAN,False,False,,True
eng_Latn-0051-ENTITY_SHIFT,eng_Latn-0051,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0051-TEMPORAL_SHIFT,eng_Latn-0051,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0051-VALUE_SHIFT,eng_Latn-0051,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0051-NEGATION_DROP,eng_Latn-0051,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0051-QUANTIFIER_DROP,eng_Latn-0051,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0051-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0051,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0052-CLEAN,eng_Latn-0052,eng_Latn,CLEAN,False,False,,True
eng_Latn-0052-ENTITY_SHIFT,eng_Latn-0052,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0052-TEMPORAL_SHIFT,eng_Latn-0052,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0052-VALUE_SHIFT,eng_Latn-0052,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0052-NEGATION_DROP,eng_Latn-0052,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0052-QUANTIFIER_DROP,eng_Latn-0052,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0052-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0052,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0053-CLEAN,eng_Latn-0053,eng_Latn,CLEAN,False,False,,True
eng_Latn-0053-ENTITY_SHIFT,eng_Latn-0053,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0053-TEMPORAL_SHIFT,eng_Latn-0053,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0053-VALUE_SHIFT,eng_Latn-0053,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0053-NEGATION_DROP,eng_Latn-0053,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0053-QUANTIFIER_DROP,eng_Latn-0053,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0053-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0053,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0054-CLEAN,eng_Latn-0054,eng_Latn,CLEAN,False,False,,True
eng_Latn-0054-ENTITY_SHIFT,eng_Latn-0054,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0054-TEMPORAL_SHIFT,eng_Latn-0054,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0054-VALUE_SHIFT,eng_Latn-0054,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0054-NEGATION_DROP,eng_Latn-0054,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0054-QUANTIFIER_DROP,eng_Latn-0054,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0054-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0054,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0055-CLEAN,eng_Latn-0055,eng_Latn,CLEAN,False,False,,True
eng_Latn-0055-ENTITY_SHIFT,eng_Latn-0055,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0055-TEMPORAL_SHIFT,eng_Latn-0055,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0055-VALUE_SHIFT,eng_Latn-0055,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0055-NEGATION_DROP,eng_Latn-0055,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0055-QUANTIFIER_DROP,eng_Latn-0055,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0055-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0055,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0056-CLEAN,eng_Latn-0056,eng_Latn,CLEAN,False,False,,True
eng_Latn-0056-ENTITY_SHIFT,eng_Latn-0056,eng_Latn,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
eng_Latn-0056-TEMPORAL_SHIFT,eng_Latn-0056,eng_Latn,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
eng_Latn-0056-VALUE_SHIFT,eng_Latn-0056,eng_Latn,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
eng_Latn-0056-NEGATION_DROP,eng_Latn-0056,eng_Latn,NEGATION_DROP,True,True,NEGATION_DROP,True
eng_Latn-0056-QUANTIFIER_DROP,eng_Latn-0056,eng_Latn,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
eng_Latn-0056-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0056,eng_Latn,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
eng_Latn-0057-CLEAN,eng_Latn-0057,eng_Latn,CLEAN,False,False,,True
