case_id,group_id,language,relation,raw_text,gold_contract,candidate_contract,expected_block
eng_Latn-0006-QUANTIFIER_DROP,eng_Latn-0006,eng_Latn,QUANTIFIER_DROP,do not archive all invoices for vendor 1909 for september 2024 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1909, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 1909, ""YEAR"": 2024}",True
eng_Latn-0006-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0006,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive all invoices for vendor 1909 for september 2024 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1909, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R116"", ""VENDOR_ID"": 1909, ""YEAR"": 2024}",True
eng_Latn-0007-CLEAN,eng_Latn-0007,eng_Latn,CLEAN,do not archive only invoices for vendor 6674 for february 2026 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}",False
eng_Latn-0007-ENTITY_SHIFT,eng_Latn-0007,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 6674 for february 2026 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6775, ""YEAR"": 2026}",True
eng_Latn-0007-TEMPORAL_SHIFT,eng_Latn-0007,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 6674 for february 2026 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 3, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}",True
eng_Latn-0007-VALUE_SHIFT,eng_Latn-0007,eng_Latn,VALUE_SHIFT,do not archive only invoices for vendor 6674 for february 2026 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}","{""AMOUNT"": 8500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}",True
eng_Latn-0007-NEGATION_DROP,eng_Latn-0007,eng_Latn,NEGATION_DROP,do not archive only invoices for vendor 6674 for february 2026 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}",True
eng_Latn-0007-QUANTIFIER_DROP,eng_Latn-0007,eng_Latn,QUANTIFIER_DROP,do not archive only invoices for vendor 6674 for february 2026 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}",True
eng_Latn-0007-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0007,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive only invoices for vendor 6674 for february 2026 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R290"", ""VENDOR_ID"": 6674, ""YEAR"": 2026}",True
eng_Latn-0008-CLEAN,eng_Latn-0008,eng_Latn,CLEAN,do not archive only invoices for vendor 9876 for november 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}",False
eng_Latn-0008-ENTITY_SHIFT,eng_Latn-0008,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 9876 for november 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9977, ""YEAR"": 2026}",True
eng_Latn-0008-TEMPORAL_SHIFT,eng_Latn-0008,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 9876 for november 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}",True
eng_Latn-0008-VALUE_SHIFT,eng_Latn-0008,eng_Latn,VALUE_SHIFT,do not archive only invoices for vendor 9876 for november 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}","{""AMOUNT"": 30000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}",True
eng_Latn-0008-NEGATION_DROP,eng_Latn-0008,eng_Latn,NEGATION_DROP,do not archive only invoices for vendor 9876 for november 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}",True
eng_Latn-0008-QUANTIFIER_DROP,eng_Latn-0008,eng_Latn,QUANTIFIER_DROP,do not archive only invoices for vendor 9876 for november 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}",True
eng_Latn-0008-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0008,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive only invoices for vendor 9876 for november 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R287"", ""VENDOR_ID"": 9876, ""YEAR"": 2026}",True
eng_Latn-0009-CLEAN,eng_Latn-0009,eng_Latn,CLEAN,do not archive all invoices for vendor 2791 for november 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}",False
eng_Latn-0009-ENTITY_SHIFT,eng_Latn-0009,eng_Latn,ENTITY_SHIFT,do not archive all invoices for vendor 2791 for november 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2892, ""YEAR"": 2025}",True
eng_Latn-0009-TEMPORAL_SHIFT,eng_Latn-0009,eng_Latn,TEMPORAL_SHIFT,do not archive all invoices for vendor 2791 for november 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}",True
eng_Latn-0009-VALUE_SHIFT,eng_Latn-0009,eng_Latn,VALUE_SHIFT,do not archive all invoices for vendor 2791 for november 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}","{""AMOUNT"": 51000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}",True
eng_Latn-0009-NEGATION_DROP,eng_Latn-0009,eng_Latn,NEGATION_DROP,do not archive all invoices for vendor 2791 for november 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}",True
eng_Latn-0009-QUANTIFIER_DROP,eng_Latn-0009,eng_Latn,QUANTIFIER_DROP,do not archive all invoices for vendor 2791 for november 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}",True
eng_Latn-0009-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0009,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive all invoices for vendor 2791 for november 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R329"", ""VENDOR_ID"": 2791, ""YEAR"": 2025}",True
eng_Latn-0010-CLEAN,eng_Latn-0010,eng_Latn,CLEAN,do not archive only invoices for vendor 3680 for august 2026 with amount INR 100000.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}",False
eng_Latn-0010-ENTITY_SHIFT,eng_Latn-0010,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 3680 for august 2026 with amount INR 100000.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3781, ""YEAR"": 2026}",True
eng_Latn-0010-TEMPORAL_SHIFT,eng_Latn-0010,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 3680 for august 2026 with amount INR 100000.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}",True
eng_Latn-0010-VALUE_SHIFT,eng_Latn-0010,eng_Latn,VALUE_SHIFT,do not archive only invoices for vendor 3680 for august 2026 with amount INR 100000.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}","{""AMOUNT"": 105000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}",True
eng_Latn-0010-NEGATION_DROP,eng_Latn-0010,eng_Latn,NEGATION_DROP,do not archive only invoices for vendor 3680 for august 2026 with amount INR 100000.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}",True
eng_Latn-0010-QUANTIFIER_DROP,eng_Latn-0010,eng_Latn,QUANTIFIER_DROP,do not archive only invoices for vendor 3680 for august 2026 with amount INR 100000.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}",True
eng_Latn-0010-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0010,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive only invoices for vendor 3680 for august 2026 with amount INR 100000.,"{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R436"", ""VENDOR_ID"": 3680, ""YEAR"": 2026}",True
eng_Latn-0011-CLEAN,eng_Latn-0011,eng_Latn,CLEAN,do not archive only invoices for vendor 6912 for april 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}",False
eng_Latn-0011-ENTITY_SHIFT,eng_Latn-0011,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 6912 for april 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6919, ""YEAR"": 2026}",True
eng_Latn-0011-TEMPORAL_SHIFT,eng_Latn-0011,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 6912 for april 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}",True
eng_Latn-0011-VALUE_SHIFT,eng_Latn-0011,eng_Latn,VALUE_SHIFT,do not archive only invoices for vendor 6912 for april 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}","{""AMOUNT"": 30000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}",True
eng_Latn-0011-NEGATION_DROP,eng_Latn-0011,eng_Latn,NEGATION_DROP,do not archive only invoices for vendor 6912 for april 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}",True
eng_Latn-0011-QUANTIFIER_DROP,eng_Latn-0011,eng_Latn,QUANTIFIER_DROP,do not archive only invoices for vendor 6912 for april 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}",True
eng_Latn-0011-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0011,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive only invoices for vendor 6912 for april 2026 with amount INR 25000.,"{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}","{""AMOUNT"": 25000, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R165"", ""VENDOR_ID"": 6912, ""YEAR"": 2026}",True
eng_Latn-0012-CLEAN,eng_Latn-0012,eng_Latn,CLEAN,do not archive all invoices for vendor 7793 for february 2025 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}",False
eng_Latn-0012-ENTITY_SHIFT,eng_Latn-0012,eng_Latn,ENTITY_SHIFT,do not archive all invoices for vendor 7793 for february 2025 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7894, ""YEAR"": 2025}",True
eng_Latn-0012-TEMPORAL_SHIFT,eng_Latn-0012,eng_Latn,TEMPORAL_SHIFT,do not archive all invoices for vendor 7793 for february 2025 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 3, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}",True
eng_Latn-0012-VALUE_SHIFT,eng_Latn-0012,eng_Latn,VALUE_SHIFT,do not archive all invoices for vendor 7793 for february 2025 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}","{""AMOUNT"": 8000, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}",True
eng_Latn-0012-NEGATION_DROP,eng_Latn-0012,eng_Latn,NEGATION_DROP,do not archive all invoices for vendor 7793 for february 2025 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}",True
eng_Latn-0012-QUANTIFIER_DROP,eng_Latn-0012,eng_Latn,QUANTIFIER_DROP,do not archive all invoices for vendor 7793 for february 2025 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}",True
eng_Latn-0012-HALLUCINATED_CRITICAL_SLOT,eng_Latn-0012,eng_Latn,HALLUCINATED_CRITICAL_SLOT,do not archive all invoices for vendor 7793 for february 2025 with amount INR 7500.,"{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R517"", ""VENDOR_ID"": 7793, ""YEAR"": 2025}",True
eng_Latn-0013-CLEAN,eng_Latn-0013,eng_Latn,CLEAN,do not archive only invoices for vendor 1363 for december 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1363, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1363, ""YEAR"": 2025}",False
eng_Latn-0013-ENTITY_SHIFT,eng_Latn-0013,eng_Latn,ENTITY_SHIFT,do not archive only invoices for vendor 1363 for december 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1363, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1464, ""YEAR"": 2025}",True
eng_Latn-0013-TEMPORAL_SHIFT,eng_Latn-0013,eng_Latn,TEMPORAL_SHIFT,do not archive only invoices for vendor 1363 for december 2025 with amount INR 50000.,"{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1363, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 1363, ""YEAR"": 2025}",True
